Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
desc_copperhead_democrats;Pro-secessionist Democrats are active in this province;Des démocrates opposés à la Guerre de Sécession sévissent dans cette province.;Pro-sezessionistische Demokraten sind in dieser Provinz aktiv;;;;;;;;;;;
the_homestead_act;The Idea of Panarcadianism;The Idea of Panarcadianism;The Idea of Panarcadianism;;;;;;;;;;;
desc_the_homestead_act;With the people of Arcadia fully accepting the rule of the Union, our country stands unified and glorious as never before. With peace ruling on our continent, weary citizens of the Old World look upon our country with hopes never equaled before…;With the people of Arcadia fully accepting the rule of the Union, our country stands unified and glorious as never before. With peace ruling on our continent, weary citizens of the Old World look upon our country with hopes never equaled before…;With the people of Arcadia fully accepting the rule of the Union, our country stands unified and glorious as never before. With peace ruling on our continent, weary citizens of the Old World look upon our country with hopes never equaled before…;;;;;;;;;;;
the_homestead_act2;The Amerigan Ideal;L'idéal Amériguain;Der Amerige Ideal;;;;;;;;;;;
desc_the_homestead_act2;The Amerigan continent stands united, its various people united around one ideal : one of peace and prosperity. From the Falklands to Cartagena our banner stands. With peace ruling on our continent, weary citizens of the Old World look upon our country with hopes never equaled before…;;;;;;;;;;;;;
the_slavery_debate;The Slavery Debate;Le débat sur l'esclavage;Die Sklaverei-Debatte;;;;;;;;;;;
desc_the_slavery_debate;The debate over slavery is alive in The United States, and popular consciousness over the issue is rising every day. If the Upper House ever has 30 percent or more Liberal representation, the South might very well decide to secede.;Le débat sur l'esclavage est très animé aux États-Unis où l'on assiste à un éveil progressif de la conscience populaire. Si la Chambre haute obtient un jour une représentation libérale d'au moins 30 %, le Sud risque de faire sécession.;Die Sklaverei wird in den Vereinigten Staaten heftig debattiert und das Volksbewusstsein über die Angelegenheit steigt täglich. Wenn die Liberalen im Oberhaus mindestens 30 Prozent der Stimmen haben, könnte sich der Süden sehr wohl zur Sezession entscheiden.;;;;;;;;;;;
blood_and_iron_mine;Blood & Iron Mine;Sang et mine de fer;Blut-und-Eisenmine;;;;;;;;;;;
desc_blood_and_iron_mine;A rich, but dangerous and difficult, lode of iron ore is being mined in this province.;Un filon de minerai de fer riche mais dangereux est exploité dans cette province.;Eine reiche, aber sehr schwierig und gefährlich abzubauende Eisenerzader wird in dieser Provinz abgebaut.;;;;;;;;;;;
libertine_culture;Libertine Culture;Culture libertine;Freizügige Kultur;;;;;;;;;;;
desc_libertine_culture;Our nation takes a libertine approach to the use of alcohol. Eleven bottles of beer on the wall, yo-ho-ho and a bottle of rum.;Notre nation adopte une approche libertine vis-à-vis de la consommation d'alcool. Onze bouteilles de bière sur le mur... Yo-ho-ho ! Et une bouteille de rhum !;Unsere Nation hat einen freizügigen Ansatz zum Gebrauch von Alkohol. Heute blau und morgen blau, und übermorgen wieder.;;;;;;;;;;;
temperance_league;Temperance League;Ligue antialcoolique;Abstinenzlerliga;;;;;;;;;;;
desc_temperance_league;Our nation has a strong and prominent temperance league with a fair amount of traction even within government circles.;Notre nation possède une puissante ligue antialcoolique très influente, y compris au sein des cercles gouvernementaux.;Unsere Nation hat eine starke und prominente Abstinenzlerliga mit viel Einfluss selbst auf Regierungskreise.;;;;;;;;;;;
beer_halls;Beer Halls;Brasseries;Bierschänke;;;;;;;;;;;
desc_beer_halls;This province has a Beer Hall, a Saloon or a Bar for every occasion, and the citizens spend a fair amount of their time in them.;Cette province possède une brasserie, un saloon ou un bar. Les citoyens y passent beaucoup de temps.;Diese Provinz hat eine Bierschänke, einen Saloon oder eine Bar für jede Gelegenheit, und die Bewohner verbringen viel Zeit in ihnen.;;;;;;;;;;;
destitution_and_poverty;Destitution & Poverty;Misère et pauvreté;Armut & Verzweiflung;;;;;;;;;;;
desc_destitution_and_poverty;The consumption of alcohol is fast becoming a major social problem in this province;La consommation d'alcool est un problème de plus en plus pesant pour cette province.;Alkoholmissbrauch wird immer mehr zu einem großen sozialen Problem in dieser Provinz.;;;;;;;;;;;
liquor_prohibition;Liquor Prohibition;Prohibition de l'alcool;Alkoholprohibition;;;;;;;;;;;
desc_liquor_prohibition;The sale, possession and use of alcoholic beverages is prohibited in our country.;La vente, la possession et la consommation de boissons alcoolisées est interdite dans notre pays.;Verkauf, Besitz und Genuss von Alkohol sind in unserem Land verboten.;;;;;;;;;;;
minority_building_restrictions;Minority Building Restrictions;Restrictions de construction pour les minorités;Baubeschränkungen für Minderheiten;;;;;;;;;;;
desc_minority_building_restrictions;Our country enforces policies that prevent minorities from constructing permanent buildings, even on land they own.;Notre pays mène une politique qui empêche les minorités de construire des bâtiments en dur, même si la terre leur appartient.;Unser Land hat Gesetze, die Minderheiten den Bau permanenter Gebäude selbst auf ihrem eigenen Land untersagen.;;;;;;;;;;;
dryzymalas_wagon;Dryzymala's Wagon;Le chariot de Drzyma?a;Dryzymalas Kutschwagen;;;;;;;;;;;
desc_dryzymalas_wagon;Old man Dryzymala avoids the building ban by living in a wagon;Le vieux Drzyma?a contourne l'interdiction des constructions en dur en vivant dans un chariot.;Der alte Dryzymala unterläuft diese Gesetze, indem er in einem Kutschwagen lebt.;;;;;;;;;;;
discriminatory_school_system;Discriminatory School System;Système scolaire discriminatoire;Diskriminierendes Schulsystem;;;;;;;;;;;
desc_discriminatory_school_system;Our school system discriminates against citizens who are not of our national culture.;Notre système scolaire est discriminatoire envers les citoyens qui n'embrassent pas notre culture nationale.;Unser Schulssystem diskriminiert Bürger, die einer anderen Kultur als der Nationalkultur angehören.;;;;;;;;;;;
flying_university;Flying University;L'Université volante;Fliegende Universität;;;;;;;;;;;
desc_flying_university;An underground organisation provides higher education in a minority language;Une organisation clandestine permet de faire des études dans une langue minoritaire.;Eine Untergrundorganisation bietet höhere Bildung in einer Minderheitensprache an.;;;;;;;;;;;
organic_work;Organic Work;Travail organique;Organische Arbeit;;;;;;;;;;;
desc_organic_work;A movement dedicated to work as a form of resistance operates in this province.;Un mouvement dédié au travail en tant que forme de résistance sévit dans cette province.;In dieser Provinz operiert eine Widerstandsbewegung.;;;;;;;;;;;
egyptian_excavations;Egyptian Excavations;Fouilles égyptiennes;Ägyptische Ausgrabungen;;;;;;;;;;;
egyptian_excavations_desc;Our country is spearheading archeological excavations in The Valley of the Kings.;Notre pays mène des fouilles archéologiques dans la vallée des rois.;Unser Land führt die archäologischen Ausgrabungen im Tal der Könige.;;;;;;;;;;;
trek_boers;Trek Boers;Le Trek des Boers;Treck-Buren;;;;;;;;;;;
desc_trek_boers;Boers from the Cape Colony are migrating to this province. A small trickle in the stream that what will later be known as 'The Great Trek'.;Les Boers de la colonie du Cap migrent vers cette province. C'est ce que l'on appellera plus tard le ""Grand Trek"".;Buren aus der Kapkolonie wandern in diese Provinz ein. Ein kleines Rinnsal im großen Fluss", der einst als der 'Große Treck' bekannt wird.;;;;;;;;;;;
gold_rush;Gold Rush;Ruée vers l'or;Goldrausch;;;;;;;;;;;
desc_gold_rush;This province is booming due to the discovery of gold;Cette province prospère grâce à la découverte d'or.;Diese Provinz floriert, weil Gold gefunden wurde.;;;;;;;;;;;
witwatersrand_gold_rush;Witwatersrand Gold Rush;La ruée vers l’or de Witwatersrand;Witwatersrand-Goldrausch;;;;;;;;;;;
desc_witwatersrand_gold_rush;A Gold Rush in the Witwatersrand is making us known internationally.;Une ruée vers l’or dans le Witwatersrand nous fait connaître internationalement.;Ein Goldrausch im Witwatersrand macht uns international bekannt.;;;;;;;;;;;
local_tractors;Tractors;Tracteurs;Traktoren;;;;;;;;;;;
desc_local_tractors;Mechanized farming has arrived in this province in the form of tractors, increasing the efficiency, and reducing the labour intensity, of local farming.;L'agriculture mécanisée a été introduite dans cette province sous la forme de tracteurs qui améliorent l'efficacité et réduisent l'intensité de main-d'œuvre de l'agriculture locale.;Mechanisierte Agrikultur ist in dieser Provinz in Form von Traktoren eingetroffen, was die Effizienz der lokalen Bauern erhöht und ihre Arbeitsintensität verringert.;;;;;;;;;;;
local_electricity;Electrical Lighting;Éclairage électrique;Elektrisches Licht;;;;;;;;;;;
desc_local_electricity;Electrical Lights have been put up on the streets in this province, increasing the efficiency of all local production, as workers work in new and well lit environs.;Cette province a été équipée d'éclairages électriques, ce qui améliore l'efficacité de toute la production locale, car les ouvriers travaillent dans des environnements neufs et bien éclairés.;Elektrische Straßenbeleuchtung wurde in dieser Provinz installiert, was die Effizienz der gesamten lokalen Produktion steigert, da die Arbeiter in neuer und gut beleuchteter Umgebung ihr Werk verrichten.;;;;;;;;;;;
local_nitroglycerin;Nitroglycerin;Nitroglycérine;Nitroglyzerin;;;;;;;;;;;
desc_local_nitroglycerin;Knowledge of the use of modern explosives has spread to this province, aiding local mining ventures.;Cette province sait utiliser les explosifs modernes pour exploiter les mines locales.;Wissen um moderne Sprengstoffe hat sich in diese Provinz ausbegreitet und hilft bei den lokalen Bergbauunternehmungen.;;;;;;;;;;;
local_distribution_channels;Commercial Retailers;Détaillants;Kommerzielle Einzelhändler;;;;;;;;;;;
desc_local_distribution_channels;New and efficient modes and structures for the selling and reselling of goods have been implemented in this province, leaving farmers free to tend their fields.;De nouvelles et efficaces méthodes et structures de vente et de revente de marchandises ont été introduites dans cette province, laissant les agriculteurs libres de s'occuper de leurs champs.;Neue und effiziente Modi und Strukturen zum Kauf und Verkauf von Gütern wurden in dieser Provinz eingeführt, was den Bauern mehr Zeit zur Bearbeitung ihrer Felder lässt.;;;;;;;;;;;
local_machine_tools;Mechanized Mining;Extraction minière mécanisée;Mechanisierter Bergbau;;;;;;;;;;;
desc_local_machine_tools;The mining process in this province is carried out with new and mechanized tools, increasing the efficiency of local mining operations.;Dans cette province, l'extraction s'effectue au moyen d'outils mécanisés neufs qui améliorent l'efficacité des exploitations minières locales.;Der Bergbau in dieser Provinz wird mit neuen und mechanisierten Werkzeugen ausgeführt, was seine Effizienz steigert.;;;;;;;;;;;
pandemic_influenza;Pandemic Influenza;Pandémie de grippe;Influenzaepidemie;;;;;;;;;;;
desc_pandemic_influenza;A Pandemic influenza has broken out in our country, killing thousands. We can only hope that it spreads to our enemies as well.;Une pandémie de grippe a éclaté dans notre pays, tuant des milliers de gens. Nous espérons seulement qu'elle touchera également nos ennemis.;Eine Influenzaepidemie ist in unserem Land ausgebrochen und hat Tausende von Opfern gefordert. Wir können nur hoffen, dass sie auch unsere Feinde erreicht.;;;;;;;;;;;
tuberculosis;Tubercolosis Outbreak;;;;;;;;;;;;;
tuberculosis_desc;Consumption has swept across the province, spreading the wasting sickness in its wake.;;;;;;;;;;;;;
typhoid;Typhoid Outbreak;;;;;;;;;;;;;
typhoid_desc;Typhoid is caused by the contamination of drinking water, and an outbreak of the sickness is currently ravaging the province.;;;;;;;;;;;;;
smallpox;Smallpox Outbreak;;;;;;;;;;;;;
smallpox_desc;Smallpox is currently ravaging the people in this province.;;;;;;;;;;;;;
economic_trend;Economic Trend;;;;;;;;;;;;;
economic_trend_desc;Our nation's economy is currently in flux.;;;;;;;;;;;;;
trustee_system;The Trusty System;Le ""Trusty System"";Das Treuhändersystem;;;;;;;;;;;
trustee_system_desc;Inmates police other inmates in this state's prisons, and production is better off for it.;Dans les prisons de cet État, les condamnés sont surveillés par des codétenus. Cette méthode a nettement accru la production.;Insassen überwachen ihre Mitinsassen in den Gefängnissen dieses Staates, und die Produktion ist deswegen angestiegen.;;;;;;;;;;;
penal_colonies;Penal Colonies;Colonies pénales;Strafkolonien;;;;;;;;;;;
penal_colonies_desc;Scattered around our Empire lie several penal colonies, of varying size and shape, to which we banish our worst criminals.;Plusieurs colonies de taille et de forme variables sont dispersées autour de notre Empire. Elles accueillent nos pires criminels.;Um unser Reich herum verstreut liegen mehrere Strafkolonien verschiedener Größen und Ausführungen, in die wir unsere schlimmsten Verbrecher verbannen.;;;;;;;;;;;
stock_market_crash;Stock Market Crash;Krach boursier;Börsencrash;;;;;;;;;;;
stock_market_crash_desc;Our country is feeling the effects of a stock market crash.;Notre pays ressent les effets d'un krach boursier.;Unser Land leidet unter den Auswirkungen eines Börsencrashs.;;;;;;;;;;;
great_depression;Great Depression;Grande dépression;Große Depression;;;;;;;;;;;
central_bank_established;Central Bank;Banque centrale;Zentralbank;;;;;;;;;;;
central_bank_established_desc;Our government's central bank maintains a strict monopoly on the issuance of currency.;La banque centre de notre gouvernement maintient un monopole strict sur l'émission de la devise.;Die Zentralbank unserer Regierung behält sich ein striktes Notenprivileg vor.;;;;;;;;;;;
local_stock_exchange;Stock Exchange;Bourse;Börse;;;;;;;;;;;
local_stock_exchange_desc;A local Stock Exchange operates in this province, increasing local production output.;Cette province abrite une bourse locale qui améliore le rendement de la production locale.;In dieser Provinz gibt es eine lokale Börse, die die lokale Produktionsleistung steigert.;;;;;;;;;;;
economic_boom;Economic Boom;Essor économique;Wirtschaftsboom;;;;;;;;;;;
economic_boom_desc;Our economy is booming thanks to our investment banks and a long period of low unemployment.;Notre économie est en plein essor grâce à nos banques d'investissement ainsi qu'à une longue période de chômage plutôt bas.;Dank unseren Investmentbanken und eine langen Zeitspanne mit geringer Arbeitslosigkeit boomt unsere Wirtschaft.;;;;;;;;;;;
recession;Economic Recession;;;;;;;;;;;;;
recession_desc;The economy is in a recession, leading to a downturn in production and a fear among the population that bad times lay ahead.;;;;;;;;;;;;;
Bull_market;Bull Market;;;;;;;;;;;;;
Bull_market_desc;We are experiencing an economic boom, with factories enjoying greater production and the people readily buying what luxuries they can while times are good.;;;;;;;;;;;;;
building_suez_canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;Building the Suez Canal;;;;;;
building_suez_canal_desc;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;The Suez Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 10 years.;;;;;;
building_suez_canal_revolt;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;Worker revolt at the Suez Canal;;;;;;
building_suez_canal_revolt_desc;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;Construction off the Suez Canal has halted until the revolt is over.;;;;;;
suez_canal;Suez Canal;Suez Canal;Suez Canal;Suez Canal;Suez Canal;Suez Canal;Suez Canal;Suez Canal;;;;;;
suez_canal_dividend;Suez Canal Dividend;;;;;;;;;;;;;
suez_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Suez canal.;;;;;;;;;;;;;
suez_canal_treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;Suez Canal Treaty;;;;;;
suez_canal_treaty_desc;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;In $YEAR$ the Suez Canal Treaty was signed exchanging canal rights for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;;;;;;
suez_canal_treaty_annuity;Suez Canal Treaty Annuity;;;;;;;;;;;;;
suez_canal_treaty_annuity_desc;We are currently processing the payments from the Suez Canal Treaty.;;;;;;;;;;;;;
building_panama_canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;Building the Andagoya Canal;;;;;;
building_panama_canal_desc;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;The Andagoya Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 12.5 years.;;;;;;
panama_canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;Andagoya Canal;;;;;;
panama_canal_dividend;Andagoya Canal Dividend;;;;;;;;;;;;;
panama_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Andagoya canal.;;;;;;;;;;;;;
panama_canal_treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;Hay-Bunau-Varilla treaty;;;;;;
panama_canal_treaty_desc;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;The Hay-Bunau-Varilla treaty was an agreement between the USA and the Andagoya granting exclusive canal rights to the USA across the isthmus of Andagoya in exchange for a financial reimbursement of 10,0,000 plus an annuity of 250,000.;;;;;;
panama_canal_treaty_annuity;Andagoya Canal Treaty Annuity;;;;;;;;;;;;;
panama_canal_treaty_annuity_desc;We are currently processing the payments from the Andagoya Canal Treaty.;;;;;;;;;;;;;
building_panama_canal_scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;Andagoya Canal Scandal;;;;;;
building_panama_canal_scandal_desc;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;Until the memory of the disastrous construction attempt of the Andagoya Canal has faded enough we can't resume construction.;;;;;;
building_kiel_canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;Building the Kiel Canal;;;;;;
building_kiel_canal_desc;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;The Kiel Canal is currently under construction. After each completed phase an event will fire to keep you informed of the progress. Construction will take approximately 8 years.;;;;;;
kiel_canal;Kiel Canal;Kiel Canal;Kiel Canal;Kiel Canal;Kiel Canal;Kiel Canal;Kiel Canal;Kiel Canal;;;;;;
kiel_canal_dividend;Kiel Canal Dividend;;;;;;;;;;;;;
kiel_canal_dividend_desc;We are currently processing the receipts for ships having passed through the Kiel canal.;;;;;;;;;;;;;
underground_newspaper;Revolutionary Newspaper;;;;;;;;;;;;;
freedom_talks;Dangerous Ideas;;;;;;;;;;;;;
freedom_talks_desc;Dangerous ideas are spreading. People begin to realise that our current form of government may be not the best;;;;;;;;;;;;;
growing_unrest;Growing Unrest;;;;;;;;;;;;;
growing_unrest_desc;People are losing faith in their government and may even resort to armed revolution;;;;;;;;;;;;;
revolutionary_society;Revolutionary Society;;;;;;;;;;;;;
revolutionary_society_desc;A revolutionary society has emerged in our country planning to overthrow current government;;;;;;;;;;;;;
nv_tradition_modifier;National Value - Tradition;;;;;;;;;;;;;
nv_enlightenment_modifier;National Value - Enlightenment;;;;;;;;;;;;;
nv_progress_modifier;National Value - Progress;;;;;;;;;;;;;
nv_loyalty_modifier;National Value - Loyalty;;;;;;;;;;;;;
nv_independence_modifier;National Value - Independence;;;;;;;;;;;;;
nv_liberty_modifier;National Value - Liberty;;;;;;;;;;;;;
nv_equality_modifier;National Value - Equality;;;;;;;;;;;;;
nv_might_modifier;National Value - Might;;;;;;;;;;;;;
nv_order_modifier;National Value - Order;;;;;;;;;;;;;
nv_freedom_modifier;National Value - Freedom;;;;;;;;;;;;;
nv_fraternity_modifier;National Value - Fraternity;;;;;;;;;;;;;
nv_unity_modifier;National Value - Unity;;;;;;;;;;;;;
nv_supremacy_modifier;National Value - Supremacy;;;;;;;;;;;;;
nv_prosperity_modifier;National Value - Prosperity;;;;;;;;;;;;;
nv_productivity_modifier;National Value - Productivity;;;;;;;;;;;;;
nv_glory_modifier;National Value - Glory;;;;;;;;;;;;;
nv_dominion_modifier;National Value - Dominion;;;;;;;;;;;;;
the_open_door;The Open Door;;;;;;;;;;;;;
citizenship_tests;Citizenship Tests;;;;;;;;;;;;;
passports;Passports;;;;;;;;;;;;;
five_year_plan;Five Year Plan;;;;;;;;;;;;;
purge;Purge the Traitors;;;;;;;;;;;;;
purge_desc;The proletarian state has many enemies, ones that do not see the larger plan and how it benefits us all. We must locate them and keep them from harming our nation.;;;;;;;;;;;;;
just_civilized;Just Civilized;;;;;;;;;;;;;
desc_just_civilized;The Westernization of our country led to enormous changes in our political and social structure, this period also saw our country change from being a feudal society to having a capitalist economy and left us with a lingering Western influence.;;;;;;;;;;;;;
the_rights_of_man;The Rights of Man;;;;;;;;;;;;;
political_ideology;The New Ideology;;;;;;;;;;;;;
of_state_n_government;Of State & Government;;;;;;;;;;;;;
dreams_of_empire;Dreams of Empire;;;;;;;;;;;;;
the_means_of_production;The Means of Production;;;;;;;;;;;;;
the_flaws_of_democracy;The Flaws of Democracy;;;;;;;;;;;;;
workshop_of_the_world;Workshop of the World;;;;;;;;;;;;;
workshop_of_the_world_desc;Our nation lies at the heart of the Industrial Revolution. Nowhere else is the growth of industry more prevalent and had more impact.;;;;;;;;;;;;;
secret_police;Secret Police;;;;;;;;;;;;;
general_strike;General Strike;;;;;;;;;;;;;
general_strike_desc;The entire country is experiencing a worker's strike, greatly impacting our entire economy.;;;;;;;;;;;;;
address;Address the Nation;;;;;;;;;;;;;
address_desc;The nation has been addressed by our leaders. The effects of that address will no doubt be felt for years to come.;;;;;;;;;;;;;
tour;Whistlestop Tour;;;;;;;;;;;;;
tour_desc; The rulers of the nation have started to charter tour train rides over the country. It is having a positive effect upon the population of our Great Nation.;;;;;;;;;;;;;
futile;Futile;;;;;;;;;;;;;
futile_desc;We have made our gesture of defiance against the greater powers. Now we must wait, lest we push our luck too far.;;;;;;;;;;;;;
parade;Military Parade;;;;;;;;;;;;;
parade_desc;Let us display our nation's armed forces in the streets. We are a power to be reckoned with, and all the world will know it!;;;;;;;;;;;;;
conference;National Conference;;;;;;;;;;;;;
conference_desc;A grand display of our nation's scientific prowess. Let us bring the intelligentsia together in the capital, so that great minds may share ideas and advance our country's interests.;;;;;;;;;;;;;
exhibition;Exhibition;;;;;;;;;;;;;
census;National Census;;;;;;;;;;;;;
census_desc;A national census is currently being conducted.;;;;;;;;;;;;;
recruitment_drive;National Recruitment Drive;;;;;;;;;;;;;
recruitment_drive_desc;A national drive to increase our level of army recruits is underway.;;;;;;;;;;;;;
the_statue_of_liberty;La Liberté éclairant le Monde;;;;;;;;;;;;;
the_statue_of_liberty_desc;The first thing people see as they approach Nouvelle Amsterdam harbor, by boat from the Old World, is the gleaming tip of an enormous torch, symbolizing the freedom and liberty of the New. For many of the immigrants to our great nation, this will be the lasting first impression of a country forged and born in liberty, and of a new home.;;;;;;;;;;;;;
expert_diplomat;Expert Diplomat;;;;;;;;;;;;;
expert_diplomat_desc;Our leader is an expert in the art of diplomacy.;;;;;;;;;;;;;
successful_industrialist;Successful Industrialist;;;;;;;;;;;;;
successful_industrialist_desc;Our leader is a wealthy industrialist skilled in matters of business and finance.;;;;;;;;;;;;;
ivory_tower_intellectual;Ivory Tower Intellectual;;;;;;;;;;;;;
ivory_tower_intellectual_desc;Our leader hails from the ranks of the intelligentsia, possessing a superior education.;;;;;;;;;;;;;
man_of_the_people;Man of the People;;;;;;;;;;;;;
man_of_the_people_desc;Our leader is charismatic, and has a way of connecting with our country's people that few understand.;;;;;;;;;;;;;
landed_gentleman;Landed Gentleman;;;;;;;;;;;;;
