Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
gtfo_JAL_desc;We've had a good run, but it's time to end our rulership of Jallon: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAF_title;Grant Kaffa Independence;;;;;;;;;;;;;
gtfo_KAF_desc;We've had a good run, but it's time to end our rulership of Kaffa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KBO_title;Grant Kanem-Bornu Independence;;;;;;;;;;;;;
gtfo_KBO_desc;We've had a good run, but it's time to end our rulership of Kanem-Bornu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNG_title;Grant Kong Independence;;;;;;;;;;;;;
gtfo_KNG_desc;We've had a good run, but it's time to end our rulership of Kong: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KNY_title;Grant Kenya Independence;;;;;;;;;;;;;
gtfo_KNY_desc;We've had a good run, but it's time to end our rulership of Kenya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAJ_title;Grant Majeerteen Independence;;;;;;;;;;;;;
gtfo_MAJ_desc;We've had a good run, but it's time to end our rulership of Majeerteen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAS_title;Grant Massina Independence;;;;;;;;;;;;;
gtfo_MAS_desc;We've had a good run, but it's time to end our rulership of Massina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLI_title;Grant Mali Independence;;;;;;;;;;;;;
gtfo_MLI_desc;We've had a good run, but it's time to end our rulership of Mali: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLW_title;Grant Malawi Independence;;;;;;;;;;;;;
gtfo_MLW_desc;We've had a good run, but it's time to end our rulership of Malawi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOS_title;Grant Mossi Independence;;;;;;;;;;;;;
gtfo_MOS_desc;We've had a good run, but it's time to end our rulership of Mossi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MOZ_title;Grant Mozambique Independence;;;;;;;;;;;;;
gtfo_MOZ_desc;We've had a good run, but it's time to end our rulership of Mozambique: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NGR_title;Grant Nigeria Independence;;;;;;;;;;;;;
gtfo_NGR_desc;We've had a good run, but it's time to end our rulership of Nigeria: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NIG_title;Grant Niger Independence;;;;;;;;;;;;;
gtfo_NIG_desc;We've had a good run, but it's time to end our rulership of Niger: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SEG_title;Grant Segu Independence;;;;;;;;;;;;;
gtfo_SEG_desc;We've had a good run, but it's time to end our rulership of Segu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHW_title;Grant Shewa Independence;;;;;;;;;;;;;
gtfo_SHW_desc;We've had a good run, but it's time to end our rulership of Shewa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SID_title;Grant Sidama Independence;;;;;;;;;;;;;
gtfo_SID_desc;We've had a good run, but it's time to end our rulership of Sidama: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SNG_title;Grant Senegal Independence;;;;;;;;;;;;;
gtfo_SNG_desc;We've had a good run, but it's time to end our rulership of Senegal: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SOM_title;Grant Somalia Independence;;;;;;;;;;;;;
gtfo_SOM_desc;We've had a good run, but it's time to end our rulership of Somalia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SUD_title;Grant Sudan Independence;;;;;;;;;;;;;
gtfo_SUD_desc;We've had a good run, but it's time to end our rulership of Sudan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TIG_title;Grant Tigray Independence;;;;;;;;;;;;;
gtfo_TIG_desc;We've had a good run, but it's time to end our rulership of Tigray: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TNZ_title;Grant Tanzania Independence;;;;;;;;;;;;;
gtfo_TNZ_desc;We've had a good run, but it's time to end our rulership of Tanzania: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOG_title;Grant Togo Independence;;;;;;;;;;;;;
gtfo_TOG_desc;We've had a good run, but it's time to end our rulership of Togo: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOO_title;Grant Tooro Independence;;;;;;;;;;;;;
gtfo_TOO_desc;We've had a good run, but it's time to end our rulership of Tooro: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOU_title;Grant Tukulor Independence;;;;;;;;;;;;;
gtfo_TOU_desc;We've had a good run, but it's time to end our rulership of Tukulor: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRZ_title;Grant Trarza Independence;;;;;;;;;;;;;
gtfo_TRZ_desc;We've had a good run, but it's time to end our rulership of Trarza: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WAD_title;Grant Wadai Independence;;;;;;;;;;;;;
gtfo_WAD_desc;We've had a good run, but it's time to end our rulership of Wadai: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WRI_title;Grant Warri Independence;;;;;;;;;;;;;
gtfo_WRI_desc;We've had a good run, but it's time to end our rulership of Warri: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WOL_title;Grant Wolof Independence;;;;;;;;;;;;;
gtfo_WOL_desc;We've had a good run, but it's time to end our rulership of Wolof: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ZAM_title;Grant Zambia Independence;;;;;;;;;;;;;
gtfo_ZAM_desc;We've had a good run, but it's time to end our rulership of Zambia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DJA_title;Grant Jambi Independence;;;;;;;;;;;;;
gtfo_DJA_desc;We've had a good run, but it's time to end our rulership of Jambi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FJN_title;Grant Fujian Independence;;;;;;;;;;;;;
gtfo_FJN_desc;We've had a good run, but it's time to end our rulership of Fujian: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GMJ_title;Grant Guominjun Independence;;;;;;;;;;;;;
gtfo_GMJ_desc;We've had a good run, but it's time to end our rulership of Guominjun: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GNG_title;Grant Guangdong Independence;;;;;;;;;;;;;
gtfo_GNG_desc;We've had a good run, but it's time to end our rulership of Guangdong: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HNN_title;Grant Hunan Independence;;;;;;;;;;;;;
gtfo_HNN_desc;We've had a good run, but it's time to end our rulership of Hunan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HUI_title;Grant Anhui Independence;;;;;;;;;;;;;
gtfo_HUI_desc;We've had a good run, but it's time to end our rulership of Anhui: if you love something, let it go!;;;;;;;;;;;;;
gtfo_INO_title;Grant Indonesia Independence;;;;;;;;;;;;;
gtfo_INO_desc;We've had a good run, but it's time to end our rulership of Indonesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KCH_title;Grant Kachin Independence;;;;;;;;;;;;;
gtfo_KCH_desc;We've had a good run, but it's time to end our rulership of Kachin: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KMT_title;Grant Nationalist China Independence;;;;;;;;;;;;;
gtfo_KMT_desc;We've had a good run, but it's time to end our rulership of Nationalist China: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LAN_title;Grant Lanfang Independence;;;;;;;;;;;;;
gtfo_LAN_desc;We've had a good run, but it's time to end our rulership of Lanfang: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LXA_title;Grant Lan Xang Independence;;;;;;;;;;;;;
gtfo_LXA_desc;We've had a good run, but it's time to end our rulership of Lan Xang: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MLY_title;Grant Malaya Independence;;;;;;;;;;;;;
gtfo_MLY_desc;We've had a good run, but it's time to end our rulership of Malaya: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SHA_title;Grant Shan Independence;;;;;;;;;;;;;
gtfo_SHA_desc;We've had a good run, but it's time to end our rulership of Shan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SLW_title;Grant Sulawesi Independence;;;;;;;;;;;;;
gtfo_SLW_desc;We've had a good run, but it's time to end our rulership of Sulawesi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SAK_title;Grant Siak Independence;;;;;;;;;;;;;
gtfo_SAK_desc;We've had a good run, but it's time to end our rulership of Siak: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SWK_title;Grant Sarawak Independence;;;;;;;;;;;;;
gtfo_SWK_desc;We've had a good run, but it's time to end our rulership of Sarawak: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SZC_title;Grant Sichuan Independence;;;;;;;;;;;;;
gtfo_SZC_desc;We've had a good run, but it's time to end our rulership of Sichuan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CHO_title;Grant Choshu Independence;;;;;;;;;;;;;
gtfo_CHO_desc;We've had a good run, but it's time to end our rulership of Choshu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KAG_title;Grant Kaga Independence;;;;;;;;;;;;;
gtfo_KAG_desc;We've had a good run, but it's time to end our rulership of Kaga: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RYU_title;Grant Ryukyu Independence;;;;;;;;;;;;;
gtfo_RYU_desc;We've had a good run, but it's time to end our rulership of Ryukyu: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SAT_title;Grant Satsuma Independence;;;;;;;;;;;;;
gtfo_SAT_desc;We've had a good run, but it's time to end our rulership of Satsuma: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SEN_title;Grant Sendai Independence;;;;;;;;;;;;;
gtfo_SEN_desc;We've had a good run, but it's time to end our rulership of Sendai: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TKG_title;Grant Shogunate Japan Independence;;;;;;;;;;;;;
gtfo_TKG_desc;We've had a good run, but it's time to end our rulership of Shogunate Japan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TOS_title;Grant Tosa Independence;;;;;;;;;;;;;
gtfo_TOS_desc;We've had a good run, but it's time to end our rulership of Tosa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_YZW_title;Grant Yonezawa Independence;;;;;;;;;;;;;
gtfo_YZW_desc;We've had a good run, but it's time to end our rulership of Yonezawa: if you love something, let it go!;;;;;;;;;;;;;
gtfo_FIJ_title;Grant Fiji Independence;;;;;;;;;;;;;
gtfo_FIJ_desc;We've had a good run, but it's time to end our rulership of Fiji: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TGA_title;Grant Tonga Independence;;;;;;;;;;;;;
gtfo_TGA_desc;We've had a good run, but it's time to end our rulership of Tonga: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BYE_title;Grant Belarus Independence;;;;;;;;;;;;;
gtfo_BYE_desc;We've had a good run, but it's time to end our rulership of Belarus: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DEN_title;Grant Denmark Independence;;;;;;;;;;;;;
gtfo_DEN_desc;We've had a good run, but it's time to end our rulership of Denmark: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NOR_title;Grant Norway Independence;;;;;;;;;;;;;
gtfo_NOR_desc;We've had a good run, but it's time to end our rulership of Norway: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SWE_title;Grant Sweden Independence;;;;;;;;;;;;;
gtfo_SWE_desc;We've had a good run, but it's time to end our rulership of Sweden: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BEL_title;Grant Belgium Independence;;;;;;;;;;;;;
gtfo_BEL_desc;We've had a good run, but it's time to end our rulership of Belgium: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WLL_title;Grant Wallonia Independence;;;;;;;;;;;;;
gtfo_WLL_desc;We've had a good run, but it's time to end our rulership of Wallonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ANH_title;Grant Anhalt Independence;;;;;;;;;;;;;
gtfo_ANH_desc;We've had a good run, but it's time to end our rulership of Anhalt: if you love something, let it go!;;;;;;;;;;;;;
gtfo_COB_title;Grant Saxe-Coburg-Gotha Independence;;;;;;;;;;;;;
gtfo_COB_desc;We've had a good run, but it's time to end our rulership of Saxe-Coburg-Gotha: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DZG_title;Grant Danzig Independence;;;;;;;;;;;;;
gtfo_DZG_desc;We've had a good run, but it's time to end our rulership of Danzig: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HAM_title;Grant Hamburg Independence;;;;;;;;;;;;;
gtfo_HAM_desc;We've had a good run, but it's time to end our rulership of Hamburg: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUB_title;Grant Lubeck Independence;;;;;;;;;;;;;
gtfo_LUB_desc;We've had a good run, but it's time to end our rulership of Lubeck: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LUX_title;Grant Luxemburg Independence;;;;;;;;;;;;;
gtfo_LUX_desc;We've had a good run, but it's time to end our rulership of Luxemburg: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MEC_title;Grant Mecklenburg Independence;;;;;;;;;;;;;
gtfo_MEC_desc;We've had a good run, but it's time to end our rulership of Mecklenburg: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MEI_title;Grant Saxe-Meiningen Independence;;;;;;;;;;;;;
gtfo_MEI_desc;We've had a good run, but it's time to end our rulership of Saxe-Meiningen: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WEI_title;Grant Saxe-Weimar Independence;;;;;;;;;;;;;
gtfo_WEI_desc;We've had a good run, but it's time to end our rulership of Saxe-Weimar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TRE_title;Grant Trieste Independence;;;;;;;;;;;;;
gtfo_TRE_desc;We've had a good run, but it's time to end our rulership of Trieste: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KRA_title;Grant Krakow Independence;;;;;;;;;;;;;
gtfo_KRA_desc;We've had a good run, but it's time to end our rulership of Krakow: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CZH_title;Grant Czechoslovakia Independence;;;;;;;;;;;;;
gtfo_CZH_desc;We've had a good run, but it's time to end our rulership of Czechoslovakia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ION_title;Grant Ionian Islands Independence;;;;;;;;;;;;;
gtfo_ION_desc;We've had a good run, but it's time to end our rulership of Ionian Islands: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CNG_title;Grant Congo Free State Independence;;;;;;;;;;;;;
gtfo_CNG_desc;We've had a good run, but it's time to end our rulership of Congo Free State: if you love something, let it go!;;;;;;;;;;;;;
gtfo_LIB_title;Grant Liberia Independence;;;;;;;;;;;;;
gtfo_LIB_desc;We've had a good run, but it's time to end our rulership of Liberia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NAL_title;Grant Natalia Independence;;;;;;;;;;;;;
gtfo_NAL_desc;We've had a good run, but it's time to end our rulership of Natalia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ORA_title;Grant Oranje Independence;;;;;;;;;;;;;
gtfo_ORA_desc;We've had a good run, but it's time to end our rulership of Oranje: if you love something, let it go!;;;;;;;;;;;;;
gtfo_RHO_title;Grant Southern Rhodesia Independence;;;;;;;;;;;;;
gtfo_RHO_desc;We've had a good run, but it's time to end our rulership of Southern Rhodesia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BUK_title;Grant Bukkhara Independence;;;;;;;;;;;;;
gtfo_BUK_desc;We've had a good run, but it's time to end our rulership of Bukkhara: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BAS_title;Grant Bastar Independence;;;;;;;;;;;;;
gtfo_BAS_desc;We've had a good run, but it's time to end our rulership of Bastar: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KUT_title;Grant Kutch Independence;;;;;;;;;;;;;
gtfo_KUT_desc;We've had a good run, but it's time to end our rulership of Kutch: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MAK_title;Grant Makran Independence;;;;;;;;;;;;;
gtfo_MAK_desc;We've had a good run, but it's time to end our rulership of Makran: if you love something, let it go!;;;;;;;;;;;;;
gtfo_WIA_title;Grant Wiang Chhan Independence;;;;;;;;;;;;;
gtfo_WIA_desc;We've had a good run, but it's time to end our rulership of Wiang Chhan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PHL_title;Grant Philippines Independence;;;;;;;;;;;;;
gtfo_PHL_desc;We've had a good run, but it's time to end our rulership of Philippines: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GXI_title;Grant Guangxi Clique Independence;;;;;;;;;;;;;
gtfo_GXI_desc;We've had a good run, but it's time to end our rulership of Guangxi Clique: if you love something, let it go!;;;;;;;;;;;;;
gtfo_SXI_title;Grant Shanxi Independence;;;;;;;;;;;;;
gtfo_SXI_desc;We've had a good run, but it's time to end our rulership of Shanxi: if you love something, let it go!;;;;;;;;;;;;;
gtfo_YNN_title;Grant Yunnan Independence;;;;;;;;;;;;;
gtfo_YNN_desc;We've had a good run, but it's time to end our rulership of Yunnan: if you love something, let it go!;;;;;;;;;;;;;
gtfo_XIN_title;Grant Xinjiang Independence;;;;;;;;;;;;;
gtfo_XIN_desc;We've had a good run, but it's time to end our rulership of Xinjiang: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CAL_title;Grant Californian Republic Independence;;;;;;;;;;;;;
gtfo_CAL_desc;We've had a good run, but it's time to end our rulership of Californian Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CAN_title;Grant Canada Independence;;;;;;;;;;;;;
gtfo_CAN_desc;We've had a good run, but it's time to end our rulership of Canada: if you love something, let it go!;;;;;;;;;;;;;
gtfo_COL_title;Grant Columbia Independence;;;;;;;;;;;;;
gtfo_COL_desc;We've had a good run, but it's time to end our rulership of Columbia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_COS_title;Grant Costa Rica Independence;;;;;;;;;;;;;
gtfo_COS_desc;We've had a good run, but it's time to end our rulership of Costa Rica: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CSA_title;Grant CSA Independence;;;;;;;;;;;;;
gtfo_CSA_desc;We've had a good run, but it's time to end our rulership of CSA: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DES_title;Grant Deseret Independence;;;;;;;;;;;;;
gtfo_DES_desc;We've had a good run, but it's time to end our rulership of Deseret: if you love something, let it go!;;;;;;;;;;;;;
gtfo_DOM_title;Grant Dominican Republic Independence;;;;;;;;;;;;;
gtfo_DOM_desc;We've had a good run, but it's time to end our rulership of Dominican Republic: if you love something, let it go!;;;;;;;;;;;;;
gtfo_GUA_title;Grant Guatemala Independence;;;;;;;;;;;;;
gtfo_GUA_desc;We've had a good run, but it's time to end our rulership of Guatemala: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HAI_title;Grant Haiti Independence;;;;;;;;;;;;;
gtfo_HAI_desc;We've had a good run, but it's time to end our rulership of Haiti: if you love something, let it go!;;;;;;;;;;;;;
gtfo_MTC_title;Grant Metis Confederacy Independence;;;;;;;;;;;;;
gtfo_MTC_desc;We've had a good run, but it's time to end our rulership of Metis Confederacy: if you love something, let it go!;;;;;;;;;;;;;
gtfo_HON_title;Grant Honduras Independence;;;;;;;;;;;;;
gtfo_HON_desc;We've had a good run, but it's time to end our rulership of Honduras: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NEN_title;Grant New England Independence;;;;;;;;;;;;;
gtfo_NEN_desc;We've had a good run, but it's time to end our rulership of New England: if you love something, let it go!;;;;;;;;;;;;;
gtfo_NEW_title;Grant Newfoundland Independence;;;;;;;;;;;;;
gtfo_NEW_desc;We've had a good run, but it's time to end our rulership of Newfoundland: if you love something, let it go!;;;;;;;;;;;;;
gtfo_QUE_title;Grant Quebec Independence;;;;;;;;;;;;;
gtfo_QUE_desc;We've had a good run, but it's time to end our rulership of Quebec: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TEX_title;Grant Texas Independence;;;;;;;;;;;;;
gtfo_TEX_desc;We've had a good run, but it's time to end our rulership of Texas: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ARG_title;Grant Argentina Independence;;;;;;;;;;;;;
gtfo_ARG_desc;We've had a good run, but it's time to end our rulership of Argentina: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BOL_title;Grant Bolivia Independence;;;;;;;;;;;;;
gtfo_BOL_desc;We've had a good run, but it's time to end our rulership of Bolivia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BRZ_title;Grant Brazil Independence;;;;;;;;;;;;;
gtfo_BRZ_desc;We've had a good run, but it's time to end our rulership of Brazil: if you love something, let it go!;;;;;;;;;;;;;
gtfo_CHL_title;Grant Chile Independence;;;;;;;;;;;;;
gtfo_CHL_desc;We've had a good run, but it's time to end our rulership of Chile: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ECU_title;Grant Ecuador Independence;;;;;;;;;;;;;
gtfo_ECU_desc;We've had a good run, but it's time to end our rulership of Ecuador: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PEU_title;Grant Peru Independence;;;;;;;;;;;;;
gtfo_PEU_desc;We've had a good run, but it's time to end our rulership of Peru: if you love something, let it go!;;;;;;;;;;;;;
gtfo_PRG_title;Grant Paraguay Independence;;;;;;;;;;;;;
gtfo_PRG_desc;We've had a good run, but it's time to end our rulership of Paraguay: if you love something, let it go!;;;;;;;;;;;;;
gtfo_URU_title;Grant Uruguay Independence;;;;;;;;;;;;;
gtfo_URU_desc;We've had a good run, but it's time to end our rulership of Uruguay: if you love something, let it go!;;;;;;;;;;;;;
gtfo_VNZ_title;Grant Venezuela Independence;;;;;;;;;;;;;
gtfo_VNZ_desc;We've had a good run, but it's time to end our rulership of Venezuela: if you love something, let it go!;;;;;;;;;;;;;
gtfo_AST_title;Grant Australia Independence;;;;;;;;;;;;;
gtfo_AST_desc;We've had a good run, but it's time to end our rulership of Australia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_USA_title;Grant USA Independence;;;;;;;;;;;;;
gtfo_USA_desc;We've had a good run, but it's time to end our rulership of USA: if you love something, let it go!;;;;;;;;;;;;;
gtfo_KUK_title;Grant Austria-Hungary Independence;;;;;;;;;;;;;
gtfo_KUK_desc;We've had a good run, but it's time to end our rulership of Austria-Hungary: if you love something, let it go!;;;;;;;;;;;;;
gtfo_ISR_title;Grant Israel Independence;;;;;;;;;;;;;
gtfo_ISR_desc;We've had a good run, but it's time to end our rulership of Israel: if you love something, let it go!;;;;;;;;;;;;;
gtfo_IBR_title;Grant Iberia Independence;;;;;;;;;;;;;
gtfo_IBR_desc;We've had a good run, but it's time to end our rulership of Iberia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BYZ_title;Grant Byzantium Independence;;;;;;;;;;;;;
gtfo_BYZ_desc;We've had a good run, but it's time to end our rulership of Byzantium: if you love something, let it go!;;;;;;;;;;;;;
gtfo_BAB_title;Grant Babylonia Independence;;;;;;;;;;;;;
gtfo_BAB_desc;We've had a good run, but it's time to end our rulership of Babylonia: if you love something, let it go!;;;;;;;;;;;;;
gtfo_TPG_title;Grant Taiping Independence;;;;;;;;;;;;;
gtfo_TPG_desc;We've had a good run, but it's time to end our rulership of Taiping: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D01_title;Grant D01 Independence;;;;;;;;;;;;;
gtfo_D01_desc;We've had a good run, but it's time to end our rulership of D01: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D02_title;Grant D02 Independence;;;;;;;;;;;;;
gtfo_D02_desc;We've had a good run, but it's time to end our rulership of D02: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D03_title;Grant D03 Independence;;;;;;;;;;;;;
gtfo_D03_desc;We've had a good run, but it's time to end our rulership of D03: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D04_title;Grant D04 Independence;;;;;;;;;;;;;
gtfo_D04_desc;We've had a good run, but it's time to end our rulership of D04: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D05_title;Grant D05 Independence;;;;;;;;;;;;;
gtfo_D05_desc;We've had a good run, but it's time to end our rulership of D05: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D06_title;Grant D06 Independence;;;;;;;;;;;;;
gtfo_D06_desc;We've had a good run, but it's time to end our rulership of D06: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D07_title;Grant D07 Independence;;;;;;;;;;;;;
gtfo_D07_desc;We've had a good run, but it's time to end our rulership of D07: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D08_title;Grant D08 Independence;;;;;;;;;;;;;
gtfo_D08_desc;We've had a good run, but it's time to end our rulership of D08: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D09_title;Grant D09 Independence;;;;;;;;;;;;;
gtfo_D09_desc;We've had a good run, but it's time to end our rulership of D09: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D10_title;Grant D10 Independence;;;;;;;;;;;;;
gtfo_D10_desc;We've had a good run, but it's time to end our rulership of D10: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D11_title;Grant D11 Independence;;;;;;;;;;;;;
gtfo_D11_desc;We've had a good run, but it's time to end our rulership of D11: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D12_title;Grant D12 Independence;;;;;;;;;;;;;
gtfo_D12_desc;We've had a good run, but it's time to end our rulership of D12: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D13_title;Grant D13 Independence;;;;;;;;;;;;;
gtfo_D13_desc;We've had a good run, but it's time to end our rulership of D13: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D14_title;Grant D14 Independence;;;;;;;;;;;;;
gtfo_D14_desc;We've had a good run, but it's time to end our rulership of D14: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D15_title;Grant D15 Independence;;;;;;;;;;;;;
gtfo_D15_desc;We've had a good run, but it's time to end our rulership of D15: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D16_title;Grant D16 Independence;;;;;;;;;;;;;
gtfo_D16_desc;We've had a good run, but it's time to end our rulership of D16: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D17_title;Grant D17 Independence;;;;;;;;;;;;;
gtfo_D17_desc;We've had a good run, but it's time to end our rulership of D17: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D18_title;Grant D18 Independence;;;;;;;;;;;;;
gtfo_D18_desc;We've had a good run, but it's time to end our rulership of D18: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D19_title;Grant D19 Independence;;;;;;;;;;;;;
gtfo_D19_desc;We've had a good run, but it's time to end our rulership of D19: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D20_title;Grant D20 Independence;;;;;;;;;;;;;
gtfo_D20_desc;We've had a good run, but it's time to end our rulership of D20: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D21_title;Grant D21 Independence;;;;;;;;;;;;;
gtfo_D21_desc;We've had a good run, but it's time to end our rulership of D21: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D22_title;Grant D22 Independence;;;;;;;;;;;;;
gtfo_D22_desc;We've had a good run, but it's time to end our rulership of D22: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D23_title;Grant D23 Independence;;;;;;;;;;;;;
gtfo_D23_desc;We've had a good run, but it's time to end our rulership of D23: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D24_title;Grant D24 Independence;;;;;;;;;;;;;
gtfo_D24_desc;We've had a good run, but it's time to end our rulership of D24: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D25_title;Grant D25 Independence;;;;;;;;;;;;;
gtfo_D25_desc;We've had a good run, but it's time to end our rulership of D25: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D26_title;Grant D26 Independence;;;;;;;;;;;;;
gtfo_D26_desc;We've had a good run, but it's time to end our rulership of D26: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D27_title;Grant D27 Independence;;;;;;;;;;;;;
gtfo_D27_desc;We've had a good run, but it's time to end our rulership of D27: if you love something, let it go!;;;;;;;;;;;;;
gtfo_D28_title;Grant D28 Independence;;;;;;;;;;;;;
