Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
reclaim_serbia_tur_title;Restoring rule to Serbia;;;;;;;;;;;;;
reclaim_serbia_tur_desc;The Serbians have always been rebellious towards anyone who wanted to occupy them. This time however we will secure the region and ensure loyalty to the Sultan is maintained at all cost...;;;;;;;;;;;;;
reclaim_croatia_tur_title;Restoring rule to Croatia;;;;;;;;;;;;;
reclaim_croatia_tur_desc;Croatia was the boundary for the Ottoman empire in it's heyday, returning to this territory will definitely put us back on the map!;;;;;;;;;;;;;
reclaim_hungary_tur_title;Restoring rule to Hungary;;;;;;;;;;;;;
reclaim_hungary_tur_desc;Hungary was the boundary for the Ottoman empire in it's heyday with it's position bordering the now defunct Holy Roman Empire a statement of defiance against Christian powers ,returning to this territory will definitely put us back on the map!;;;;;;;;;;;;;
reclaim_egypt_tur_title;Restoring rule to Egypt;;;;;;;;;;;;;
reclaim_egypt_tur_desc;Egypt was the Ottoman Breadbasket and it shall be once again! It's position at a narrow stretch of land between the Red and Mediterranean seas also could provide some use later on...;;;;;;;;;;;;;
reclaim_arabia_tur_title;Restoring rule to Arabia;;;;;;;;;;;;;
reclaim_arabia_tur_desc;Arabia and the holy cities of Medina and Mecca have been a source of legitimacy for the Ottoman Empire for ages. Restoring our rule over these lands will once again give us the prestige in the eyes of the Muslim world!;;;;;;;;;;;;;
reclaim_mesopotamia_tur_title;Restoring rule to Mesopotamia;;;;;;;;;;;;;
reclaim_mesopotamia_tur_desc;Iraq broke free from Ottoman rule and is now seeking to carve out it's own path in Persia or the Levant. We must end these ambitions prematurely...;;;;;;;;;;;;;
tur_arabian_integration_1_title;First Ottoman-Arabian Reforms;;;;;;;;;;;;;
tur_arabian_integration_1_desc;The Turkish culture, despite what outsiders may first think, has many differences compared to the cultures of the Arabian Peninsular. Closing the gaps between them will take time...;;;;;;;;;;;;;
tur_arabian_integration_2_title;Second Ottoman-Arabian Reforms;;;;;;;;;;;;;
tur_arabian_integration_2_desc;The first series of reforms have been successful in integrating the Turkish culture with the cultures of the Arabic World, let us continue then and embrace the peoples of Egypt and North Africa as well!;;;;;;;;;;;;;
tur_caucasia_focus_title;Invasion into the Safavids;;;;;;;;;;;;;
tur_caucasia_focus_desc;Our Adisors have a mad ambition to create a pan-Turkic state. Their first plan is to invade the Safavids in order to reconnect with our people in Azerbaijan and get access to the steppes of Tatarstan;;;;;;;;;;;;;
tur_tatarstan_focus_title;Invasion of Tatarstan;;;;;;;;;;;;;
tur_tatarstan_focus_desc;Now that we have secured the Caucasian mountains, we can push into the European steppes and liberate the Turkic people there!;;;;;;;;;;;;;
tur_into_turania_title;Declration of the State of Turania;;;;;;;;;;;;;
tur_into_turania_desc;Somehow the mad dream of uniting the Turkic people of the world is coming true! We have decided to declare the nation of Turania now in order to build support in the Turkic regions ready for our liberation to reach them!;;;;;;;;;;;;;
egypt_arabia_title;§GEgyptian Arabia§!;;;;;;;;;;;;;
egypt_arabia_desc;The collapse of the Ottoman power over the Arabian Peninsular has left a power vacuum which we can now fill! We also have the benefit of being more relatable to the Arabs than the foreign Turks ever were!;;;;;;;;;;;;;
egypt_maghreb_title;Liberate the Maghreb?;;;;;;;;;;;;;
egypt_maghreb_desc;The Maghreb Region has been held under Iberian rule for a long time but now maybe we can reverse their fortunes and restore local rule over these areas?;;;;;;;;;;;;;
tar_reclaim_the_steppes_title;Reclaim the Eastern Steppes;;;;;;;;;;;;;
tar_reclaim_the_steppes_desc;We should seek to unite with our kin in the steppes to our East!;;;;;;;;;;;;;
tks_reclaim_tatarstan_title;Rebuilding the Tatar Yoke;;;;;;;;;;;;;
tks_reclaim_tatarstan_desc;We must follow our ancient ancestors west to liberate the Tatars from European imperialism!;;;;;;;;;;;;;
tks_restore_timurids_title;Reclaiming the Timur Legacy;;;;;;;;;;;;;
tks_restore_timurids_desc;Timur and his descendants once ruled over Persia for a long and prosperous period and before them were the Ilkhanate. Let us restore their legacies once more;;;;;;;;;;;;;
claim_greater_burma_title;Claiming Greater Burma;;;;;;;;;;;;;
claim_greater_burma_desc;Now we have restored our core territory, it's time to expand further into the decaying Khmer Empire and Bengali Sultanate;;;;;;;;;;;;;
second_taungoo_empire_title;The Second Taungoo Empire;;;;;;;;;;;;;
second_taungoo_empire_desc;We have now proven to be the dominant power in the region and have restored the glory of the Taungoo dynasty!;;;;;;;;;;;;;
supremacy_over_khmer_title;Subjugation of Khmer;;;;;;;;;;;;;
supremacy_over_khmer_desc;We have restored Thai rule over the majority of the Thai pops in the decaying Khmer Empire, we must now lay to rest the relic of an empire;;;;;;;;;;;;;
dominate_indochina_sia_title;Hegemony over Indochina;;;;;;;;;;;;;
dominate_indochina_sia_desc;We are now in a unopposed position to cement our rule over the rest of the Indochinese Peninsular!;;;;;;;;;;;;;
agreement_with_malay_traders_title;The Traders of Malacca;;;;;;;;;;;;;
agreement_with_malay_traders_desc;Over long periods of time, thanks to it's geographical position, Malacca has harboured many Chinese and Malay traders who have called the Peninsular their home. We should establish more freedoms for these people as their trade and cooperation is profitable for both them and the state;;;;;;;;;;;;;
old_empire_restored_cam_title;The Second Golden age of Khmer!;;;;;;;;;;;;;
old_empire_restored_cam_desc;We have restored our rule not just across our former lands but also across the entirety of Indochina! This is truly a second golden age!;;;;;;;;;;;;;
cham_migration_title;Cham Expansionism;;;;;;;;;;;;;
cham_migration_desc;Our peoples have managed to survive against all odds against numerous states and empires. The struggle isn't over yet though and if we can ride out the storm once more then maybe we can forge a new empire in the region?;;;;;;;;;;;;;
dominate_indochina_chp_title;Hegemony over Indochina;;;;;;;;;;;;;
dominate_indochina_chp_desc;We are now in a unopposed position to cement our rule over the rest of the Indochinese Peninsular!;;;;;;;;;;;;;
control_malaya_chp_title;Control over Malaya;;;;;;;;;;;;;
control_malaya_chp_desc;With a foothold in Brunei, we can now look to extend our rule across the rest of the archipelago and forge a new maritime empire!;;;;;;;;;;;;;
conquer_champa_dai_title;Conquest of Champa;;;;;;;;;;;;;
conquer_champa_dai_desc;Champa is the weakest state in the Indochinese region and is the first strike for Khmer in their effort to restore their rule over the region. We will need to 'protect' them!;;;;;;;;;;;;;
dominate_indochina_dai_title;Hegemony over Indochina;;;;;;;;;;;;;
dominate_indochina_dai_desc;We are now in a unopposed position to cement our rule over the rest of the Indochinese Peninsular!;;;;;;;;;;;;;
dai_defy_the_dragon_title;Defy the Dragon!;;;;;;;;;;;;;
dai_defy_the_dragon_desc;China is embroiled in civil unrest and war, we shall use this to our advantage and open up the backdoor into China!;;;;;;;;;;;;;
dai_become_the_dragon_title;Becoming the Dragon;;;;;;;;;;;;;
dai_become_the_dragon_desc;We have, somehow, united China under one rule again but this time from Hanoi. Let us restore the Dragon throne and become the leaders of a new, unified China!;;;;;;;;;;;;;
invade_manchuria_kor_title;Invading Manchuria;;;;;;;;;;;;;
invade_manchuria_kor_desc;Now the dust has settled with our war with Japan, we should seek to expand our borders North to the Amur;;;;;;;;;;;;;
claim_ainu_kor_title;Claim Ainu;;;;;;;;;;;;;
claim_ainu_kor_desc;The Ainu lands in Siberia are rich in resources, we should take this from under Japan's nose;;;;;;;;;;;;;
break_the_japanese_island_chain_title;Breakthough the Island Chain;;;;;;;;;;;;;
break_the_japanese_island_chain_desc;Our Naval Capacity is being contained and restricted by Japan's control of islands around us, we must break this if we want to be relevant on the global stage;;;;;;;;;;;;;
form_china_qing_title;Form China;;;;;;;;;;;;;
form_china_qing_desc;We have finally finished the Civil war and united China once again!;;;;;;;;;;;;;
form_china_taiping_title;Form China;;;;;;;;;;;;;
form_china_taiping_desc;We have finally finished the Civil war and united China once again!;;;;;;;;;;;;;
form_china_korea_title;Form China;;;;;;;;;;;;;
form_china_korea_desc;We have destroyed the renegade states of China and the dragon throne is empty. Maybe it's time for a new Korean Chinese dynasty?;;;;;;;;;;;;;
restore_yuan_china_title;Restoration of Yuan;;;;;;;;;;;;;
restore_yuan_china_desc;We should claim our predecessor's former lands to truly claim their legitimacy!;;;;;;;;;;;;;
restore_qing_china_title;Restoration of Qing;;;;;;;;;;;;;
restore_qing_china_desc;Now the dust has settled and the civil war now behind us, we should reclaim our former borders and return to our golden age!;;;;;;;;;;;;;
establish_taiping_china_title;Establishment of the Taiping Kingdom;;;;;;;;;;;;;
establish_taiping_china_desc;Now the dust has settled and the civil war now behind us, we should set our stance and claims in the region and assert our Hegemony over Asia;;;;;;;;;;;;;
draw_the_nine_dash_line_title;Claiming the South China Sea;;;;;;;;;;;;;
draw_the_nine_dash_line_desc;It is clear that modern world powers need a strong navy. Therefore we must assert our authority over the entirety of the South China Sea;;;;;;;;;;;;;
demand_overseas_submission_title;Demand colonial submission;;;;;;;;;;;;;
demand_overseas_submission_desc;Now with China restored, we should assert ourselves over our former renegade colonies;;;;;;;;;;;;;
establish_trung_quoc_title;Establishing Trung Quoc;;;;;;;;;;;;;
establish_trung_quoc_desc;With Vietnamese control over China now solidified, we should set our stance and claims in the region and assert our Hegemony over Asia;;;;;;;;;;;;;
the_roof_of_the_world_title;The Dragon Sat atop of the Roof;;;;;;;;;;;;;
the_roof_of_the_world_desc;With Tibetan control over China now solidified, we should set our stance and claims in the region and assert our Hegemony over Asia;;;;;;;;;;;;;
seize_bengal_china_title;Decending from the Heavens;;;;;;;;;;;;;
seize_bengal_china_desc;The Bengal Region of India is important due to it's fertile grounds, large population and confluence of 3 major rivers. We must secure to secure the Tibetan Plateau;;;;;;;;;;;;;
establish_jung_gug_title;Establishing Jung Gug;;;;;;;;;;;;;
establish_jung_gug_desc;With Korean control over China now solidified, we should set our stance and claims in the region and assert our Hegemony over Asia;;;;;;;;;;;;;
sunrise_invasion_china_title;The Sunrise Invasion;;;;;;;;;;;;;
sunrise_invasion_china_desc;For Centuries, Japan has plagued Korea and China with invasions and piracy. This will now all come to an end now...;;;;;;;;;;;;;
japanese_imperialism_manchuria_title;§YClaim Manchuria§!;;;;;;;;;;;;;
japanese_imperialism_manchuria_desc;Manchuria is of strategic importance for any future mainland incursion. The army is in full support of a full-on Invasion which should be swift thanks to China's disarray...;;;;;;;;;;;;;
japan_invade_china_proper_title;The Marco Polo Bridge;;;;;;;;;;;;;
japan_invade_china_proper_desc;We are at the gates of Beijing, controlling the city and surrounding area would be a huge prestige bonus and provide a new palace for the emperor although it could be viewed negatively by the European Powers...;;;;;;;;;;;;;
japan_conquer_china_title;The Fall of China;;;;;;;;;;;;;
japan_conquer_china_desc;Our commanders have drawn up plans to proceed with a full-scale Invasion and Annexation of China. This would be a huge achievement for the Japanese Empire but could risk international relations...;;;;;;;;;;;;;
japan_asian_superpower_title;The Asian Superpower;;;;;;;;;;;;;
japan_asian_superpower_desc;We are now considered in the eyes of the world as the world's greatest power. With that we could approach our Chinese subjects to show how well off they are being in the Japanese empire;;;;;;;;;;;;;
japan_conquer_taiwan_title;Invade Taiwan;;;;;;;;;;;;;
japan_conquer_taiwan_desc;Taiwan is isolated from china by sea and it's owner is weakened by the ongoing conflicts in mainland china. We should seize the opportunity and integrate it into our empire!;;;;;;;;;;;;;
japanese_imperialism_christinia_title;§RStrike South!§!;;;;;;;;;;;;;
japanese_imperialism_christinia_desc;The Islands that lie south of Taiwan are rich in resources and should be an easy way to show off our modernised navy and finally prove that we can stand toe-to-toe with the European powers!;;;;;;;;;;;;;
japanese_co_prosperity_sphere_title;The East Asian Sphere;;;;;;;;;;;;;
japanese_co_prosperity_sphere_desc;Now with Christinia now under Japanese administration, we should continue south and strike the remaining European colonisers in the Indonesian Islands and liberate the natives of the area!;;;;;;;;;;;;;
japan_invade_austral_title;Invasion of Austral;;;;;;;;;;;;;
japan_invade_austral_desc;The Chinese renegade state of Zhouauo should be considered a part of our greater East Asian sphere. We must make sure this is the case though all means necessary.;;;;;;;;;;;;;
unite_malay_peninsular_title;Unite the Malays!;;;;;;;;;;;;;
unite_malay_peninsular_desc;We have united our local region and our leaders now seek to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
unite_sumatra_title;Unite Sumatra!;;;;;;;;;;;;;
unite_sumatra_desc;We have united our island and now our leaders seek to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
unite_borneo_title;Unite Borneo!;;;;;;;;;;;;;
unite_borneo_desc;We have united our island and our leaders now seek to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
unite_java_title;Unite Java!;;;;;;;;;;;;;
unite_java_desc;We have united our island and our leaders now seek to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
unite_moluccas_title;Unite the Moluccas!;;;;;;;;;;;;;
unite_moluccas_desc;We have united our islands and our leaders now seek to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
unite_philippines_title;Unite the Filipinos!;;;;;;;;;;;;;
unite_philippines_desc;We have united the Philippines under our rule and now our leaders look to expand our influence across more of the Indonesian archipelago;;;;;;;;;;;;;
form_nusantara_special_title;Form Nusantara;;;;;;;;;;;;;
form_nusantara_special_desc;We have united enough islands to claim the legacy of the old empires that once ruled over these islands centuries ago!;;;;;;;;;;;;;
taming_the_western_steppes_title;The Long Ride West;;;;;;;;;;;;;
taming_the_western_steppes_desc;We are descendants of the Kubai Khan himself and to do his legacy justice we must unify the steppes to our west and once again become the scourge of Europe;;;;;;;;;;;;;
fra_integrate_dutch_title;Re-integrating the Dutch;;;;;;;;;;;;;
fra_integrate_dutch_desc;The dutch populace was alienated when we declared the kingdom of France, however time has passed now and they are willing to be reintegrated into our country;;;;;;;;;;;;;
assimilate_incas_title;Assimilating the Incas;;;;;;;;;;;;;
assimilate_incas_desc;The nation of the Incas is destroyed, lost to time and the people lack leadership. This is a good time to assimilate the Incan subjects into our own realm;;;;;;;;;;;;;
reclaim_greater_mali_fja_title;Restore the Mali Empire;;;;;;;;;;;;;
reclaim_greater_mali_fja_desc;We have managed to recover much of the historic lands of the Malian Empire, we should proclaim ourselves to be it's successor!;;;;;;;;;;;;;
reclaim_greater_mali_mossi_title;Restore the Mali Empire;;;;;;;;;;;;;
reclaim_greater_mali_mossi_desc;We have managed to recover much of the historic lands of the Malian Empire, we should proclaim ourselves to be it's successor!;;;;;;;;;;;;;
restore_rule_over_coast_ash_title;Recovery of the Treaty Ports;;;;;;;;;;;;;
restore_rule_over_coast_ash_desc;The Europeans drove us from the coast in order to setup the infamous triangle trade, we should seek their return to us as compensation;;;;;;;;;;;;;
conquer_dahomey_ash_title;Conquest of Dahomey;;;;;;;;;;;;;
conquer_dahomey_ash_desc;We have subjugated our neighbour and can now claim this land to be rightfully ours!;;;;;;;;;;;;;
integrate_niger_delta_title;Consolidation of the Niger Delta;;;;;;;;;;;;;
integrate_niger_delta_desc;We have consolidated control over the Niger Delta, an area rich in resources. We need to act fast though before word of this land reaches elsewhere!;;;;;;;;;;;;;
control_the_coast_oyo_title;Securing the coast;;;;;;;;;;;;;
control_the_coast_oyo_desc;We have conquered our neighbours and secured the coastline which will provide us with plenty of resources!;;;;;;;;;;;;;
conquer_kanem_bornu_sok_title;Invasion of Kanem Bornu;;;;;;;;;;;;;
conquer_kanem_bornu_sok_desc;Kanem Bornu has existed as a state for millennium but now it's time to incorporate them into our new empire!;;;;;;;;;;;;;
unite_sudan_title;Uniting Sudan!;;;;;;;;;;;;;
unite_sudan_desc;We have now united the Kingdoms of Darfur and Funj into one country and can now look towards securing the rest of the upper Nile!;;;;;;;;;;;;;
advance_into_egypt_sudan_title;Advancing along the Nile;;;;;;;;;;;;;
advance_into_egypt_sudan_desc;We should now seek to claim the south of egypt in order to secure the Nile and the food it provides;;;;;;;;;;;;;
invade_eritrea_sudan_title;Invasion of Abyssinia;;;;;;;;;;;;;
invade_eritrea_sudan_desc;In order to secure a coastline with more viable ports, we have invaded Eritrea and should now seek to crush the remains of Abyssinia in order to secure our rule in the region;;;;;;;;;;;;;
unite_horn_of_africa_title;Securing the Horn of Africa;;;;;;;;;;;;;
unite_horn_of_africa_desc;The Horn of Africa is of vital importance to shipping, especially due to rumours of a new canal being considered to connect the Red Sea and the Mediterranean. We should secure it if we want to have influence over shipping;;;;;;;;;;;;;
conquer_nubia_eth_title;Invade Nubia;;;;;;;;;;;;;
conquer_nubia_eth_desc;The Nubians have been oppressed by the sudanese and it is up to us to liberate them!;;;;;;;;;;;;;
liberate_the_coptics_eth_title;Liberation of Coptic Christians;;;;;;;;;;;;;
liberate_the_coptics_eth_desc;The Coptics have been suppressed in Egypt for too long, we must liberate them!;;;;;;;;;;;;;
claim_upper_nile_title;Claim the Upper Nile Basin;;;;;;;;;;;;;
claim_upper_nile_desc;The peoples of the upper Nile are largely pastoral and unorganised but share some common cultural beliefs with us, we should use this as our claim to the region!;;;;;;;;;;;;;
secure_the_coast_kon_title;Securing the coast;;;;;;;;;;;;;
secure_the_coast_kon_desc;We have secured the coast which will allow us to do business with Europeans on more balanced terms;;;;;;;;;;;;;
secure_the_hinterlands_kon_title;Secuing the Hinterlands;;;;;;;;;;;;;
secure_the_hinterlands_kon_desc;The Rainforests of the Kongo must be tamed in order to establish ourselves as a regional power;;;;;;;;;;;;;
establish_greater_kongo_title;The Greater Kongolese Ambition;;;;;;;;;;;;;
establish_greater_kongo_desc;With Europeans scrambling to get colonies, we must claim beyond our core lands in order to secure the survival of our peoples;;;;;;;;;;;;;
conquer_mongo_aza_title;Conquer Mongo;;;;;;;;;;;;;
conquer_mongo_aza_desc;Mongo is the gateway into the Kongolese basin and as such we must establish rule over them to secure our country's interest;;;;;;;;;;;;;
reach_rift_valley_aza_title;The Rift Valley;;;;;;;;;;;;;
reach_rift_valley_aza_desc;The Rift Valley is full of valuable resources thanks to it's geology. We must secure this in order to bankroll our economy;;;;;;;;;;;;;
establish_greater_azande_title;The Greater Azande Ambition;;;;;;;;;;;;;
establish_greater_azande_desc;With Europeans scrambling to get colonies, we must claim beyond our core lands in order to secure the survival of our peoples;;;;;;;;;;;;;
control_lake_ukerewe_title;Controlling Lake Ukerewe;;;;;;;;;;;;;
control_lake_ukerewe_desc;Lake Ukerewe is the lifeblood of people and as such we must make sure that we are the ones who control it;;;;;;;;;;;;;
secure_northern_border_rwa_title;Securing our Eastern Border;;;;;;;;;;;;;
secure_northern_border_rwa_desc;Our eastern flank has many people who would like to take control of the rich resources that our kingdom is home to. We should secure this to halt their ambitions and liberate our peoples from them;;;;;;;;;;;;;
dominate_west_africa_rwa_title;Dominance over West Africa;;;;;;;;;;;;;
dominate_west_africa_rwa_desc;With Europeans scrambling to get colonies, we must claim beyond our core lands in order to secure the survival of our peoples;;;;;;;;;;;;;
unite_southern_bantu_tribes_title;Unite the Sub-Kongolese Savannah;;;;;;;;;;;;;
unite_southern_bantu_tribes_desc;The Tribes of the area are finally united under one ruler, let this be a first step towards a new empire!;;;;;;;;;;;;;
conquer_kongo_bantu_title;Invasion of Kongo;;;;;;;;;;;;;
conquer_kongo_bantu_desc;We should invade the Kongo in order to remove our northern threats;;;;;;;;;;;;;
conquer_shona_bantu_title;Invasion of the Shona;;;;;;;;;;;;;
conquer_shona_bantu_desc;The Shona should be subjugated in order to secure our southern border against the advancing Boer settlers;;;;;;;;;;;;;
conquer_kazembe_sho_title;Conquer Kazembe;;;;;;;;;;;;;
conquer_kazembe_sho_desc;We have to conquest our Northern neighbours in order to secure more land and resources for our fight against the Boers!;;;;;;;;;;;;;
sieze_mozambique_sho_title;Seize Mozambique;;;;;;;;;;;;;
sieze_mozambique_sho_desc;Through shrewd negotiation or maybe guerrilla warfare, we have obtained the Mozambique for our nation!;;;;;;;;;;;;;
unite_the_nguni_tribes_title;Uniting the local tribes;;;;;;;;;;;;;
unite_the_nguni_tribes_desc;We have united the local tribes into one nation which we can use to hold against the Boers;;;;;;;;;;;;;
integrate_the_sothos_title;Integrate the Sothos and Tswanas;;;;;;;;;;;;;
integrate_the_sothos_desc;These tribes to our north are share many things with our culture and traditions and are also struggling against the Boers, let us unite against our common enemy!;;;;;;;;;;;;;
integrate_the_basstards_unciv_title;Integration of the Baastards;;;;;;;;;;;;;
integrate_the_basstards_unciv_desc;Now we have adopted western reforms and tactics, the Baastards are more willing to work with our government!;;;;;;;;;;;;;
integrate_the_crimeans_rom_title;Integration of the Crimeans;;;;;;;;;;;;;
integrate_the_crimeans_rom_desc;With Greater Romania Established and our core minorities integrated, we now should start to integrate the newest minorities into our country as well;;;;;;;;;;;;;
tanzimat_reforms_3_title;The Final Tanzimat Reforms;;;;;;;;;;;;;
tanzimat_reforms_3_desc;The Tanzimat, meaning reorganization of the Ottoman Empire, was a period of reformation that was characterized by various attempts to modernize the Ottoman Empire, to secure its territorial integrity against nationalist movements and aggressive powers. The reforms encouraged Ottomanism among the diverse ethnic groups of the Empire, attempting to stem the tide of nationalist movements within the Ottoman Empire. The reforms attempted to integrate non-Muslims and non-Turks more thoroughly into Ottoman society by enhancing their civil liberties and granting them equality throughout the Empire.;;;;;;;;;;;;;
return_to_scandi_title;§R Return to Scandinavia§!;;;;;;;;;;;;;
return_to_scandi_desc;It is time for us return to our roots in Scandinavia after the government there has been proven unable to provide for the people there;;;;;;;;;;;;;
reform_netherlands_belgium_title;§O Returning to the Old Belgium§!;;;;;;;;;;;;;
reform_netherlands_belgium_desc;The Flemish has been second class citizens to the Burgundians for too long, we shall now establish a Republic in the lowlands compromising of the people who live in the lowlands.;;;;;;;;;;;;;
form_triple_monarchy_title;§p Formation of the Triple Monarchy§!;;;;;;;;;;;;;
form_triple_monarchy_desc;Ever since our first king, we have always held a claim to the dual throne, however with our foothold established in Europe we can now claim legitimately that we are the true heirs to a new, triple crown although what's left of the previous administration may now seek claims on our throne in Arcadia;;;;;;;;;;;;;
annex_vinland_arc_title;§RNorthern Manifest Destiny§!;;;;;;;;;;;;;
annex_vinland_arc_desc;We should embrace the original Arcadian vision and seek to integrate the Vinlanders into our nation;;;;;;;;;;;;;
annex_qingqiu_arc_title;§BWestern Manifest Destiny§!;;;;;;;;;;;;;
annex_qingqiu_arc_desc;In order to be a true global power we should integrate the nation of Qingqiu in order to project power across two Oceans;;;;;;;;;;;;;
annex_plantagenia_arc_title;§OCentral Manifest Destiny§!;;;;;;;;;;;;;
annex_plantagenia_arc_desc;We should embrace the original Arcadian vision and seek to integrate the Plantagenians into our nation;;;;;;;;;;;;;
annex_mexico_arc_title;§GSouthern Manifest Desitny§!;;;;;;;;;;;;;
annex_mexico_arc_desc;Gran Colombia has been a thorn in our side trying to prevent the unification of Arcadia in some format. However we have now united and we should march south to end the Gran Colombian menace for once and for all!;;;;;;;;;;;;;
restore_order_to_boers_title;§ORestore Control over the Boer Colonies§!;;;;;;;;;;;;;
restore_order_to_boers_desc;The Boer states are breakaway colonies that believe the state was ignoring their needs and was neglecting the Dutch and Flemish people. This is fake news and we should mount an expedition to regain control of our former colonies in South Africa;;;;;;;;;;;;;
dutch_boer_septiman_union_title;Union of the Dutch and the Flemish peoples;;;;;;;;;;;;;
dutch_boer_septiman_union_desc;We should seek to create a state that encompasses the entire peoples of the Dutch and Flemish who live in Europe, Arcadia and South Africa;;;;;;;;;;;;;
establish_greater_aragon_title;The Greater Aragonese claims;;;;;;;;;;;;;
establish_greater_aragon_desc;We need to liberate the minority Catalonians in Spain in order to establish a larger buffer zone;;;;;;;;;;;;;
dm_becoming_france_title;Abandoning Britain;;;;;;;;;;;;;
dm_becoming_france_desc;We can no longer hold the British isles or have any prospect of reclaiming them. It has been proposed that we should abandon our claims to the english lands and instead focus on restoring a French Kingdom;;;;;;;;;;;;;
dm_becoming_gb_title;Abandoning France;;;;;;;;;;;;;
dm_becoming_gb_desc;We can no longer hold the French lands or have any prospect of reclaiming them. It has been proposed that we should abandon our claims to the French lands and instead focus on restoring a British Kingdom;;;;;;;;;;;;;
afro_germanic_slave_citizens_title;Integration of the Former Slaves;;;;;;;;;;;;;
afro_germanic_slave_citizens_desc;We have abolished slavery, but the former slaves continue to be excluded from society. We would have everything to gain by making them full citizens, ensuring their prosperity and our national cohesion.;;;;;;;;;;;;;
form_north_sea_empire_vin_title;Form the North Sea Empire!;;;;;;;;;;;;;
form_north_sea_empire_vin_desc;The North Sea Empire was a personal union between Scandinavia and England in the 11th century. A lot of time has passed now but we are now going to proclaim this empire once more!;;;;;;;;;;;;;
sca_baltic_empire_title;§BForm the Baltic Empire§!;;;;;;;;;;;;;
sca_baltic_empire_desc;An Empire stretching across the entire Baltic sea has been envisioned by some with the sea being linked through the Vikings, the Hansa and the Teutons but now it's all unified under us! §R(NOTE: If we ever lose Scotland after taking this decision, we will lose cores and accepted on it!)§!;;;;;;;;;;;;;
nov_conquer_finland_title;Conquest of Finland;;;;;;;;;;;;;
nov_conquer_finland_desc;Finland is a large territory which, under Scandinavia, allowed them to constrict trade between us and the rest of the world through the Gulf of Finland and the White Sea. Securing Finland now allows us to control our trade more;;;;;;;;;;;;;
nov_conquer_livonia_title;Conquest of Livonia;;;;;;;;;;;;;
nov_conquer_livonia_desc;Livonia has two strategic purposes. One is the control of the Gulf of Finland for our trade and two is for the old Hanseatic city of Riga which controls the mouth of the Daugava River. By securing this we can make sure our trade continues to flow into the Baltic unimpeeded;;;;;;;;;;;;;
nov_baltic_empire_title;§BForm the Baltic Empire§!;;;;;;;;;;;;;
nov_baltic_empire_desc;An Empire stretching across the entire Baltic sea has been envisioned by some with the sea being linked through the Vikings, the Hansa and the Teutons but now it's all unified under us!;;;;;;;;;;;;;
third_rome_ambition_title;Our Claim to Third Rome!;;;;;;;;;;;;;
third_rome_ambition_desc;The Byzantines were the last remnants of the Roman Empire until their conquest by the Ottomans. We shall now claim to be their successors and use it to claim protection of the Christians in Anatolia. We shall also claim Constantinople for our own and restore it to glory!;;;;;;;;;;;;;
belgium_integrate_dutch_title;Integration of the Dutch;;;;;;;;;;;;;
belgium_integrate_dutch_desc;Since our return, the remains of the Burgundian crown have started to treat the Dutch people with suspicion that they might try to rebel and have cracked down harshly. Let us embrace them into our new republic!;;;;;;;;;;;;;
integrate_bohemians_title;Integration of Bohemia;;;;;;;;;;;;;
integrate_bohemians_desc;The Bohemian People are closely related to the german people thanks to Bohemia's ties to the Holy Roman Empire. Perhaps we can reintegrate these people into a Greater Germany!;;;;;;;;;;;;;
integrate_swamp_germans_title;Integration of the Lowlands;;;;;;;;;;;;;
integrate_swamp_germans_desc;The Dutch People have felt a bit outcast by the dominance of the Burgundians. With their linguistic ties to Germanic, maybe we can merge them into a greater Germany?;;;;;;;;;;;;;
clm_secure_messippi_title;Secure the Messippi;;;;;;;;;;;;;
clm_secure_messippi_desc;The Messippi is the lifeline of the great plains to our north. Controlling this will give us a strategic and economical dominance over that region;;;;;;;;;;;;;
clm_dominate_arcadia_title;Dominance over Arcadia;;;;;;;;;;;;;
clm_dominate_arcadia_desc;With our nation now stretching from Saint Eleanor to Porto Novo, we can proclaim ourselves the hegemon of Arcadia;;;;;;;;;;;;;
clm_conquer_qingqiu_title;Conquest of Qingqiu;;;;;;;;;;;;;
clm_conquer_qingqiu_desc;With the main cities under our control, we can proclaim our dominance over Qingqiu and set about establishing a permanent regime;;;;;;;;;;;;;
clm_conquer_kita_title;Conquest of Kita Kaigan;;;;;;;;;;;;;
clm_conquer_kita_desc;Kita Kaigan, a now former Japanese colony, has many resources which we can use to our advantage. We shall set about establishing firm control over the region to make the most of these resources;;;;;;;;;;;;;
clm_secure_guiana_title;Securing Guiana;;;;;;;;;;;;;
clm_secure_guiana_desc;Guiana is a vulnerable italian colony situated between us and Amazonie. We should quickly seize it to secure our position against the Amazonians;;;;;;;;;;;;;
clm_secure_the_amazon_title;Securing the Amazon;;;;;;;;;;;;;
clm_secure_the_amazon_desc;The Amazon is vastly unexplored and has many resources. We should secure the entrance to the rainforest in order to have a future monopoly over it;;;;;;;;;;;;;
clm_dominate_ameriga_title;Dominance over Ameriga;;;;;;;;;;;;;
