Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
ENT_liberal_3;Liberales;Faction radicale;;;;;;;;;;;;
ENT_reactionary;Partido Nacionalista;Faction socialiste;;;;;;;;;;;;
ENT_anarcho_liberal;Partido Radical;Faction communiste;;;;;;;;;;;;
ENT_socialist_2;Partido Socialista;Faction fasciste;;;;;;;;;;;;
ENT_fascist;Partido Fascista;;Kˆnigsfraktion;;;;;;;;;;;
ERT;Eritrea;;Die liberale Fraktion;;;;;;;;;;;
ERT_ADJ;Eritrean;;Die nationalistische Fraktion;;;;;;;;;;;
ERT_conservative;Royal Faction;;Die radikale Fraktion;;;;;;;;;;;
ERT_liberal;The Liberal Faction;;Die sozialistische Fraktion;;;;;;;;;;;
ERT_reactionary;The Nationalist Faction;;Die kommunistische Fraktion;;;;;;;;;;;
ERT_anarcho_liberal;The Radical Faction;;Die faschistische Fraktion;;;;;;;;;;;
ERT_socialist;The Socialist Faction;;;;;;;;;;;;;
ERT_communist;The Communist Faction;;;;;;;;;;;;;
ERT_fascist;The Fascist Faction;;;;;;;;;;;;;
FIJ;Fiji;;;;;;;;;;;;;
FIJ_ADJ;Fijian;;;;;;;;;;;;;
FIU;Fiume;;;;;;;;;;;;;
FIU_ADJ;Fiumani;;;;;;;;;;;;;
FIU_fascist_dictatorship;Carnaro;;;;;;;;;;;;;
FIU_bourgeois_dictatorship;Carnaro;;;;;;;;;;;;;
FIU_presidential_dictatorship;Carnaro;;;;;;;;;;;;;
FIU_democracy;Free State of Fiume;;;;;;;;;;;;;
FIU_liberal;Partito Liberale;;;;;;;;;;;;;
FIU_conservative;Partito Autonomo;;;;;;;;;;;;;
FIU_reactionary;Nazionalisti;;;;;;;;;;;;;
FIU_socialist;Partito Socialista di Fiume;;;;;;;;;;;;;
FIU_communist;Partito Comunista di Fiume;;;;;;;;;;;;;
FIU_anarcho_liberal;Radicali;;;;;;;;;;;;;
FIU_fascist;Fascisti;;;;;;;;;;;;;
FJN;Fujian;;;;;;;;;;;;;
FJN_ADJ;Fujian;;;;;;;;;;;;;
FJN_presidential_dictatorship;Fujian Clique;;;;;;;;;;;;;
FJN_fascist_dictatorship;Min Republic;;;;;;;;;;;;;
FJN_fascist_dictatorship_ADJ;Min;;;;;;;;;;;;;
FJN_reactionary;Beiyang Faction;;;;;;;;;;;;;
FJN_socialist;Socialist Party;;;;;;;;;;;;;
FJN_communist;Chinese Communist Party;;;;;;;;;;;;;
FJN_liberal;Liberal Party;;;;;;;;;;;;;
FJN_conservative;Kuomintang Faction;;;;;;;;;;;;;
FJN_fascist;Min Party;;;;;;;;;;;;;
FJN_anarcho_liberal;Freedom Party;;;;;;;;;;;;;
FRA_liberal;RÈpublicain;;;;;;;;;;;;;
FRA_liberal_2;Union libÈrale;;;;;;;;;;;;;
FRA_liberal_3;RÈpublicain libÈrale;Fiji;;;;;;;;;;;;
FRA_conservative;OrlÈaniste;Fijian;;;;;;;;;;;;
FRA_conservative_2;Bonapartiste;Fiume;;;;;;;;;;;;
FRA_conservative_3;RÈpublicain modÈrÈ;Fiumani;;;;;;;;;;;;
FRA_conservative_4;OrlÈaniste;;;;;;;;;;;;;
FRA_conservative_5;Royaliste;;;;;;;;;;;;;
FSA;The Free States of America;;;;;;;;;;;;;
FSA_ADJ;American;êtat libre de Fiume;Fiji;;;;;;;;;;;
FSA_absolute_monarchy;The Free American Empire;Partito Liberale;Fijian;;;;;;;;;;;
FSA_prussian_constitutionalism;The Free American Empire;Partito Autonomo;Fiume;;;;;;;;;;;
FSA_proletarian_dictatorship;The Free American Republic;Nazionalisti;Fiumani;;;;;;;;;;;
FSM;Micronesia;Partito Socialista di Fiume;;;;;;;;;;;;
FSM_ADJ;Micronesian;Partito Comunista di Fiume;;;;;;;;;;;;
FSM_liberal;Liberal Party;Radical;;;;;;;;;;;;
FSM_conservative;Conservative Party;Fasciste;Freistaat Fiume;;;;;;;;;;;
FSM_reactionary;Nationalist Party;;Partito Liberale;;;;;;;;;;;
FSM_socialist;Labour Party;;Partito Autonomo;;;;;;;;;;;
FSM_anarcho_liberal;Radical Party;;Nazionalisti;;;;;;;;;;;
FSM_communist;Communist Party;;Partito Socialista di Fiume;;;;;;;;;;;
FSM_fascist;Fascist Party;;;;;;;;;;;;;
galicio_asturian;Galicio-Asturian;;;;;;;;;;;;;
GAB;Gabon;;;;;;;;;;;;;
GAB_ADJ;Gabonese;;;;;;;;;;;;;
GAB_liberal;Circle of Liberal Reformers;;;;;;;;;;;;;
GAB_conservative;Democratic and Social Union;;;;;;;;;;;;;
GAB_socialist;Young Gabonese;;;;;;;;;;;;;
GAB_reactionary;Gabonese Democratic Bloc;;;;;;;;;;;;;
GAB_anarcho_liberal;Defense of Gabonese Interests;;;;;;;;;;;;;
GAB_communist;Union, Work, Progress;;;;;;;;;;;;;
GAB_fascist;People's Unity Party;;;;;;;;;;;;;
GCO;Gran Colombia;;;;;;;;;;;;;
GCO_ADJ;Colombian;;;;;;;;;;;;;
GCO_absolute_monarchy;New Granada;;;;;;;;;;;;;
GCO_prussian_constitutionalism;New Granada;;;;;;;;;;;;;
GCO_hms_government;New Granada;;;;;;;;;;;;;
GCO_absolute_monarchy_ADJ;New Granadan;;;;;;;;;;;;;
GCO_prussian_constitutionalism_ADJ;New Granadan;;;;;;;;;;;;;
GCO_hms_government_ADJ;New Granadan;;;;;;;;;;;;;
GLC;Galicia;;;;;;;;;;;;;
GLC_ADJ;Galician;;;;;;;;;;;;;
GLC_conservative;Partido Moderado;;;;;;;;;;;;;
GLC_liberal;Partido Progresista;;;;;;;;;;;;;
GLC_reactionary;Partido Nationalist;;;;;;;;;;;;;
GLC_socialist;Partido Socialista;;;;;;;;;;;;;
GLC_communist;FederaciÛn Regional;;;;;;;;;;;;;
GLC_anarcho_liberal;Partido Radical;;;;;;;;;;;;;
GLC_fascist;Partido Fascist;;;;;;;;;;;;;
GLM;Galicia-Lodomeria;;;;;;;;;;;;;
GLM_ADJ;Galician;;;;;;;;;;;;;
GMB;Gambia;;;;;;;;;;;;;
GMB_ADJ;Gambian;;;;;;;;;;;;;
GMB_liberal;United Party;;;;;;;;;;;;;
GMB_anarcho_liberal;National Convention Party;;;;;;;;;;;;;
GMB_conservative;Democratic Party;;;;;;;;;;;;;
GMB_reactionary;Muslim Congress Party;;;;;;;;;;;;;
GMB_socialist;People's Progressive Party;;;;;;;;;;;;;
GMB_communist;Gambian People's Party;;;;;;;;;;;;;
GMB_fascist;Gambia Congress Party;;;;;;;;;;;;;
GMJ;Guominjun;;;;;;;;;;;;;
GMJ_ADJ;Guominjun;;;;;;;;;;;;;
GMJ_reactionary;Beiyang Faction;;;;;;;;;;;;;
GMJ_socialist;Socialist Party;;;;;;;;;;;;;
GMJ_communist;Chinese Communist Party;;;;;;;;;;;;;
GMJ_liberal;Liberal Party;;;;;;;;;;;;;
GMJ_conservative;Kuomintang Faction;;;;;;;;;;;;;
GMJ_fascist;Fascist Party;;;;;;;;;;;;;
GMJ_anarcho_liberal;Freedom Party;;;;;;;;;;;;;
GNE;Guinea;;;;;;;;;;;;;
GNE_ADJ;Guinean;;;;;;;;;;;;;
GNE_liberal;Union for Progress and Renewal;Partido Moderado;;;;;;;;;;;;
GNE_anarcho_liberal;Union for the Progress;Partido Progresista;;;;;;;;;;;;
GNE_conservative;African Bloc of Guinea;ComuniÛn Carlista;;;;;;;;;;;;
GNE_reactionary;Democratic Party of Guinea;Partido Socialista;;;;;;;;;;;;
GNE_socialist;Socialist Democracy of Guinea;FederaciÛn Regional;;;;;;;;;;;;
GNE_communist;Guinean People's Assembly;Partido Radical;;;;;;;;;;;;
GNE_fascist;National Union for the Prosperity;Falange;;;;;;;;;;;;
GNG;Guangdong;Galicie-Lodomerie;Partido Moderado;;;;;;;;;;;
GNG_ADJ;Guangdong;Galicien;Partido Progresista;;;;;;;;;;;
GNG_presidential_dictatorship;Guangdong Clique;;ComuniÛn Carlista;;;;;;;;;;;
GNG_reactionary;Beiyang Faction;;Partido Socialista;;;;;;;;;;;
GNG_socialist;Socialist Party;;FederaciÛn Regional;;;;;;;;;;;
GNG_communist;Chinese Communist Party;;Partido Radical;;;;;;;;;;;
GNG_liberal;Liberal Party;;Falange;;;;;;;;;;;
GNG_conservative;Kuomintang Faction;;Galizien-Lodomerien;;Galitzia-Lodomeria;;;;;;;;;
GNG_fascist;Fascist Party;;Galiziener;;Galiciano;;;;;;;;;
GNG_anarcho_liberal;Freedom Party;;;;;;;;;;;;;
GRA;Granada;;;;;;;;;;;;;
GRA_ADJ;Granadan;;;;;;;;;;;;;
GRN;Greenland;;;;;;;;;;;;;
GRN_ADJ;Greenlandic;;;;;;;;;;;;;
GUY;Essequibo;;;;;;;;;;;;;
GUY_ADJ;Essequiban;;;;;;;;;;;;;
GUY_conservative;Dutch Faction;;;;;;;;;;;;;
GUY_liberal;French Faction;;;;;;;;;;;;;
GUY_socialist;Ruimveldt Party;;;;;;;;;;;;;
GUY_communist;British Guiana Labour Union;;;;;;;;;;;;;
GUY_reactionary;British Faction;;;;;;;;;;;;;
GUY_anarcho_liberal;American Faction;;;;;;;;;;;;;
GUY_fascist;Unity Party;;;;;;;;;;;;;
GXI_presidential_dictatorship;Guangxi Clique;;;;;;;;;;;;;
HAL;Ha'il;;;;;;;;;;;;;
HAL_ADJ;Haili;;;;;;;;;;;;;
HAL_reactionary;Hizb al-Hashemiyya al-Urduni;;;;;;;;;;;;;
HAL_conservative;Hizb al-Wasat al-Islami;;;;;;;;;;;;;
HAL_liberal;Yasari-d-al-Dimaqrati al-Urduni;;;;;;;;;;;;;
HAL_anarcho_liberal;Al Anarkiliberali;;;;;;;;;;;;;
HAL_socialist;Hizb al-Baath al-Ishtiraki al-Urduni;;;;;;;;;;;;;
HAL_communist;Al-Hizb al-Shuyui al-Urduni;;;;;;;;;;;;;
HAL_fascist;Hizb al-Mustaqbal;Faction Rongting;;;;;;;;;;;;
HDU;Hindustan;Parti socialiste;;;;;;;;;;;;
HDU_ADJ;Hindustani;Parti communiste chinois;;;;;;;;;;;;
HNN;Hunan;Parti libÈral;;;;;;;;;;;;
HNN_ADJ;Hunan;Faction Kuomintang;;;;;;;;;;;;
HNN_presidential_dictatorship;Hunan Clique;Parti fasciste;;;;;;;;;;;;
HNN_reactionary;Beiyang Faction;Parti de la libertÈ;;;;;;;;;;;;
HNN_socialist;Socialist Party;;Rongting-Fraktion;;;;;;;;;;;
HNN_communist;Chinese Communist Party;;Sozialistische Partei;;;;;;;;;;;
HNN_liberal;Liberal Party;;Kommunistische Partei China;;;;;;;;;;;
HNN_conservative;Kuomintang Faction;;Liberale Partei;;;;;;;;;;;
HNN_fascist;Fascist Party;;Guomintang-Fraktion;;;;;;;;;;;
HNN_anarcho_liberal;Freedom Party;;Faschistische Partei;;;;;;;;;;;
HOL_anarcho_liberal;Radicale Partij;;Freiheitspartei;;;;;;;;;;;
HUI;Anhui;;;;;;;;;;;;;
HUI_ADJ;Anhui;;;;;;;;;;;;;
HUI_presidential_dictatorship;Anhui Clique;;;;;;;;;;;;;
HUI_reactionary;Beiyang Faction;;;;;;;;;;;;;
HUI_socialist;Socialist Party;;;;;;;;;;;;;
HUI_communist;Chinese Communist Party;;;;;;;;;;;;;
HUI_liberal;Liberal Party;Clique de Guangxi;;;;;;;;;;;;
HUI_conservative;Kuomintang Faction;;;;;;;;;;;;;
HUI_fascist;Fascist Party;;;;;;;;;;;;;
HUI_anarcho_liberal;Freedom Party;;;;;;;;;;;;;
IBR;Iberia;;;;;;;;;;;;;
IBR_ADJ;Iberian;;;;;;;;;;;;;
INO;Indonesia;;;;;;;;;;;;;
INO_ADJ;Indonesian;;Guangxi-Clique;;;;;;;;;;;
INO_conservative;Partai Golongan Karya;;;;;;;;;;;;;
INO_liberal;Partai Majelis Syuro Muslimin Indonesia;;;;;;;;;;;;;
INO_liberal_2;Partai Demokrat;;;;;;;;;;;;;
INO_reactionary;Nahdlatul Ulama;;;;;;;;;;;;;
INO_anarcho_liberal;Partai Nasdem;;;;;;;;;;;;;
INO_socialist;Partai Sosialis Indonesia;;;;;;;;;;;;;
INO_socialist_2;Partai Nasional Indonesia;;;;;;;;;;;;;
INO_communist;Partai Komunis Indonesia;Faction Rongting;;;;;;;;;;;;
INO_fascist;Partai Gerakan Indonesia Raya;Parti socialiste;;;;;;;;;;;;
IOM;Isle of Man;Parti communiste chinois;;;;;;;;;;;;
IOM_ADJ;Manx;Parti libÈral;;;;;;;;;;;;
IOM_liberal;Liberal Party;Faction Kuomintang;;;;;;;;;;;;
IOM_conservative;People's Political Association;Parti fasciste;;;;;;;;;;;;
IOM_reactionary;National Party;Parti de la libertÈ;;;;;;;;;;;;
IOM_socialist;Labour Party;;Rongting-Fraktion;;;;;;;;;;;
IOM_anarcho_liberal;Positive Action Group;;Sozialistische Partei;;;;;;;;;;;
IOM_communist;Communist Party;;Kommunistische Partei China;;;;;;;;;;;
IOM_fascist;Mec Vannin;;Liberale Partei;;;;;;;;;;;
ITA_democracy;Italy;Faction Rongting;Guomintang-Fraktion;;;;;;;;;;;
ITA_bourgeois_dictatorship_ADJ;Italian;Parti socialiste;Faschistische Partei;;;;;;;;;;;
ITA_proletarian_dictatorship;The People's Republic of Italy;Parti communiste chinois;Freiheitspartei;;;;;;;;;;;
ITA_proletarian_dictatorship_ADJ;Italian;Parti libÈral;;;;;;;;;;;;
IVC;Ivory Coast;Faction Kuomintang;;;;;;;;;;;;
IVC_ADJ;Ivorian;Parti fasciste;;;;;;;;;;;;
IVC_liberal;Rally of the Republicans;Parti de la libertÈ;;;;;;;;;;;;
IVC_anarcho_liberal;URDIESCI;;Rongting-Fraktion;;;;;;;;;;;
IVC_conservative;Entente of Independents;;Sozialistische Partei;;;;;;;;;;;
IVC_reactionary;Democratic Party;IndonÈsie;Kommunistische Partei China;;;;;;;;;;;
IVC_socialist;African Socialist Movement;IndonÈsienne;Liberale Partei;;;;;;;;;;;
IVC_communist;Ivorian Popular Front;;Guomintang-Fraktion;;;;;;;;;;;
IVC_fascist;Movement of the Forces of the Future;;Faschistische Partei;;;;;;;;;;;
IZH;Ingria;;Freiheitspartei;;;;;;;;;;;
IZH_ADJ;Ingrian;;;;;;;;;;;;;
JAM;Eendrachtsland;;;;;;;;;;;;;
JAM_ADJ;Eendrachtslander;;Indonesien;;Indonesia;;;;;;;;;
JAM_conservative;Conservative Party;;Indonesisch;;Indonesio;;;;;;;;;
JAM_liberal;Liberal Party;;;;;;;;;;;;;
JAM_reactionary;Alliance for National Unity;;;;;;;;;;;;;
JAM_socialist;People's Political Party;;;;;;;;;;;;;
JAM_communist;Worker's Party;;;;;;;;;;;;;
JAM_anarcho_liberal;Radical Party;;;;;;;;;;;;;
JAM_fascist;Fascist Party;;;;;;;;;;;;;
JAP_absolute_monarchy;Imperial Japan;;;;;;;;;;;;;
JAP_reactionary;Handoutou;;;;;;;;;;;;;
JAP_conservative;Rikken Teiseitou;;;;;;;;;;;;;
JAP_conservative_2;Rikken Kaishintou;;;;;;;;;;;;;
JAP_reactionary_2;Handoutou;;;;;;;;;;;;;
JAP_conservative_3;Tachiagare Nippon;;;;;;;;;;;;;
JAP_liberal;Aikokusha;;;;;;;;;;;;;
JAP_socialist;Shakaitou;;;;;;;;;;;;;
JAP_anarcho_liberal;Ishin Seito Shimpu;;;;;;;;;;;;;
JAP_communist;Kyousantou;;;;;;;;;;;;;
JAP_fascist;Kokuhonsha;;;;;;;;;;;;;
JNG;Jersey & Guernsey;;;;;;;;;;;;;
JNG_ADJ;Channel Islander;;;;;;;;;;;;;
JNG_liberal;Liberal faction;;;;;;;;;;;;;
JNG_conservative;Conservative Faction;;;;;;;;;;;;;
JNG_reactionary;Monarchist Faction;;;;;;;;;;;;;
JNG_socialist;Labour Faction;;;;;;;;;;;;;
JNG_anarcho_liberal;Anarchist Faction;;;;;;;;;;;;;
JNG_communist;Communist Faction;;;;;;;;;;;;;
JNG_fascist;Norman Faction;;;;;;;;;;;;;
JOR;Jordan;JamaÔque;;;;;;;;;;;;
JOR_ADJ;Jordanian;JamaÔcain;;;;;;;;;;;;
JOR_reactionary;Hizb al-Hashemiyya al-Urduni;Conservative Party;;;;;;;;;;;;
JOR_conservative;Hizb al-Wasat al-Islami;Liberal Party;;;;;;;;;;;;
JOR_liberal;Yasari-d-al-Dimaqrati al-Urduni;Alliance for National Unity;;;;;;;;;;;;
JOR_anarcho_liberal;Al Anarkiliberali;People's Political Party;;;;;;;;;;;;
JOR_socialist;Hizb al-Baath al-Ishtiraki al-Urduni;Worker's Party;;;;;;;;;;;;
JOR_communist;Al-Hizb al-Shuyui al-Urduni;Radical Party;Jamaica;;Jamaica;;;;;;;;;
JOR_fascist;Hizb al-Mustaqbal;Fascist Party;Jamaican;;Jamaican;;;;;;;;;
KAG;Ishikawa;;Conservative Party;;;;;;;;;;;
KAG_ADJ;Ishikawan;Faction Shogunate;Liberal Party;;;;;;;;;;;
KAG_absolute_monarchy;Kaga;Faction de la cour;Alliance for National Unity;;;;;;;;;;;
KAG_prussian_constitutionalism;Kaga;Faction impÈrialiste;People's Political Party;;;;;;;;;;;
KAG_hms_government;Kaga;Faction nationaliste;Worker's Party;;;;;;;;;;;
KAG_absolute_monarchy_ADJ;Maeda;Faction conservatrice;Radical Party;;;;;;;;;;;
KAG_prussian_constitutionalism_ADJ;Maeda;Faction libÈrale;Fascist Party;;;;;;;;;;;
KAG_hms_government_ADJ;Maeda;Faction marxiste;;;;;;;;;;;;
KAM;Kamchatka;;Shogunate Faction;;;;;;;;;;;
KAM_ADJ;Kamchatkan;Faction communiste;Court Faction;;;;;;;;;;;
KAM_presidential_dictatorship;Far Eastern Republic;Faction fasciste;Imperialist Faction;;;;;;;;;;;
KAM_bourgeois_dictatorship;Far Eastern Republic;Jersey & Guernsey;Nationalistische Fraktion;;;;;;;;;;;
KAM_proletarian_dictatorship;Far Eastern Republic;JËrriais;Conservative Faction;;;;;;;;;;;
KAM_conservative;The Conservatives;Liberal Faction;Liberal Faction;;;;;;;;;;;
KAM_liberal;The Liberals;Conservative Faction;Marxist Faction;;;;;;;;;;;
KAM_reactionary;The Khanate Faction;Monarchist Faction;;;;;;;;;;;;
KAM_anarcho_liberal;The Libertains;Labour Faction;Kommunistische Fraktion;;;;;;;;;;;
KAM_socialist;The Socialists;Anarchist Faction;Faschistische Faction;;;;;;;;;;;
KAM_communist;The Communists;Communist Faction;Jersey und Guernsey;;Jersey & Guernsey;;;;;;;;;
KAM_fascist;The Nationalists;Norman Faction;Jerseyisch;;JerseyÈs;;;;;;;;;
KHI_absolute_monarchy;Khiva;;Liberal Faction;;Liberal Faction;;;;;;;;;
BUK_absolute_monarchy;Bukhara;;;Conservative Faction;;;;;;;;;;
KOK_absolute_monarchy;Kokand;;Monarchist Faction;;Monarchist Faction;;;;;;;;;
KCH;Kachin;;Labour Faction;;Labour Faction;;;;;;;;;
KCH_ADJ;Kachin;;Anarchist Faction;;Anarchist Faction;;;;;;;;;
KDS;Kurdistan;;Communist Faction;;Communist Faction;;;;;;;;;
KDS_ADJ;Kurdish;;Norman Faction;;Norman Faction;;;;;;;;;
KDS_conservative;Meclis-i MÓran;;;;;;;;;;;;;
KDS_conservative_2;Partiya KurdistanÍ;;;;;;;;;;;;;
KDS_liberal;Azadi;;;;;;;;;;;;;
KDS_liberal_2;HÍvÓ;;;;;;;;;;;;;
KDS_liberal_3;YeketÓ NistÓman;;;;;;;;;;;;;
KDS_reactionary;Meclis-i Mesayih;;;;;;;;;;;;;
KDS_reactionary_2;Bizutnawai Islami;;;;;;;;;;;;;
KDS_anarcho_liberal;Terakkipeweran;;;;;;;;;;;;;
KDS_socialist;Partiya KarkerÍn;;;;;;;;;;;;;
KDS_socialist_2;Partiya Zahmatkesan;;;;;;;;;;;;;
KDS_fascist;Jiyanewe;;;;;;;;;;;;;
KDS_communist;Komala;;;;;;;;;;;;;
KEL;Kelantan;;;;;;;;;;;;;
KEL_ADJ;Kelantani;;;;;;;;;;;;;
KDH;Kedah;;;;;;;;;;;;;
KDH_ADJ;Kedai;Faction royale;;;;;;;;;;;;
KER;Cornwall;Faction libÈrale;;;;;;;;;;;;
KER_ADJ;Cornish;Faction nationaliste;;;;;;;;;;;;
KER_conservative;Conservative Party;Faction radicale;;;;;;;;;;;;
KER_liberal;Liberal Party;Faction socialiste;;;;;;;;;;;;
KER_reactionary;Party Kenethlegek;Faction communiste;;;;;;;;;;;;
KER_socialist;Labour Party;Faction fasciste;;;;;;;;;;;;
KER_communist;Miners' and Fishers' Party;;Kˆnigsfraktion;;;;;;;;;;;
KER_anarcho_liberal;Radical Party;;Die liberale Fraktion;;;;;;;;;;;
KER_fascist;Mebyon Kernow;;Die nationalistische Fraktion;;;;;;;;;;;
KIT;Saint Kitts;;Die radikale Fraktion;;;;;;;;;;;
KIT_ADJ;Kittitian;;Die sozialistische Fraktion;;;;;;;;;;;
KLM;Kalimantan;;Die kommunistische Fraktion;;;;;;;;;;;
KLM_ADJ;Kalimantan;Faction royale;Die faschistische Fraktion;;;;;;;;;;;
KMK;Kalmykia;Faction libÈrale;;;;;;;;;;;;
KMK_fascist_dictatorship;Kalmyk Khanate;Faction nationaliste;;;;;;;;;;;;
KMK_proletarian_dictatorship;Kalmyk Republic;Faction radicale;;;;;;;;;;;;
KMK_ADJ;Kalmyk;Faction socialiste;;;;;;;;;;;;
KMK_conservative;The Conservatives;Faction communiste;;;;;;;;;;;;
KMK_liberal;The Liberals;Faction fasciste;;;;;;;;;;;;
KMK_reactionary;The Khanate Faction;;Kˆnigsfraktion;;;;;;;;;;;
KMK_anarcho_liberal;The Libertains;;Die liberale Fraktion;;;;;;;;;;;
KMK_socialist;The Socialists;;Die nationalistische Fraktion;;;;;;;;;;;
KMK_communist;The Communists;;Die radikale Fraktion;;;;;;;;;;;
KMK_fascist;The Mongolian Faction;;Die sozialistische Fraktion;;;;;;;;;;;
KMT;Nationalist China;;Die kommunistische Fraktion;;;;;;;;;;;
KMT_ADJ;Chinese;;Die faschistische Fraktion;;;;;;;;;;;
KMT_proletarian_dictatorship;Socialist Republic of China;;;;;;;;;;;;;
KMT_conservative;Imperial Faction;;;;;;;;;;;;;
KMT_conservative_2;Zhiqiang;;;;;;;;;;;;;
KMT_liberal;Reformers;;;;;;;;;;;;;
KMT_reactionary;Conservatives;;;;;;;;;;;;;
KMT_anarcho_liberal;Republicans;;;;;;;;;;;;;
KMT_liberal_2;Kuomintang Sun;;;;;;;;;;;;;
KMT_liberal_3;Feng Yuxiang;;;;;;;;;;;;;
KMT_socialist;Socialists;;;;;;;;;;;;;
KMT_communist;Communist Party of China;;;;;;;;;;;;;
KMT_fascist;Fascists;;;;;;;;;;;;;
KMT_conservative_4;Kuomintang Chiang;;;;;;;;;;;;;
KNY;Kenya;;;;;;;;;;;;;
KNY_ADJ;Kenyan;Cornouailles;;;;;;;;;;;;
KNY_liberal;FORDñAsili;Cornouaillais;;;;;;;;;;;;
KNY_conservative;Democratic Party;Conservative Party;;;;;;;;;;;;
KNY_socialist;FORDñKenya;Liberal Party;;;;;;;;;;;;
KNY_reactionary;Kenya African National Union;Party Kenethlegek;;;;;;;;;;;;
KNY_anarcho_liberal;The Independent Party;Labour Party;;;;;;;;;;;;
KNY_communist;Farmers Party;Miners' and Fishers' Party;;;;;;;;;;;;
KNY_fascist;Fascist Party;Radical Party;Cornwall;;Cornwall;;;;;;;;;
KRL;Courland;Mebyon Kernow;Cornish;CornÈs;;;;;;;;;;
KRL_ADJ;Curonian;;Conservative Party;;;;;;;;;;;
KRN;Karnatak;;Liberal Party;;;;;;;;;;;
KRN_ADJ;Karnatak;;Party Kenethlegek;;;;;;;;;;;
KRN_democracy;Tamil Nadu;;Labour Party;;;;;;;;;;;
KRN_democracy_ADJ;Tamil;;Miners' and Fishers' Party;;;;;;;;;;;
KRN_fascist_dictatorship;Tamil Nadu;;Radical Party;;;;;;;;;;;
KRN_fascist_dictatorship_ADJ;Tamil;;Mebyon Kernow;;;;;;;;;;;
KRN_bourgeois_dictatorship;Tamil Nadu;;;;;;;;;;;;;
KRN_bourgeois_dictatorship_ADJ;Tamil;Faction royale;;;;;;;;;;;;
KRN_proletarian_dictatorship;Republic of the Carnatic;Faction libÈrale;;;;;;;;;;;;
KRN_proletarian_dictatorship_ADJ;Carnatic;Faction nationaliste;;;;;;;;;;;;
KRN_conservative;Royal Faction;Faction radicale;;;;;;;;;;;;
KRN_liberal;The Liberal Faction;Faction socialiste;;;;;;;;;;;;
KRN_reactionary;The Nationalist Faction;Faction communiste;;;;;;;;;;;;
KRN_anarcho_liberal;The Radical Faction;Faction fasciste;;;;;;;;;;;;
KRN_socialist;The Socialist Faction;;;;;;;;;;;;;
KRN_communist;The Communist Faction;;;;;;;;;;;;;
KRN_fascist;The Fascist Faction;;;;;;;;;;;;;
KRY;Krasnoyarsk;;;;;;;;;;;;;
KRY_ADJ;Ugrian;;;;;;;;;;;;;
KRY_conservative;The Conservatives;;;;;;;;;;;;;
KRY_liberal;The Liberals;;;;;;;;;;;;;
KRY_reactionary;The Khanate Faction;;;;;;;;;;;;;
KRY_anarcho_liberal;The Libertains;;;;;;;;;;;;;
KRY_socialist;The Socialists;;;;;;;;;;;;;
KRY_communist;The Communists;;;;;;;;;;;;;
KRY_fascist;The Nationalists;;;;;;;;;;;;;
KWT;Kuwait;;;;;;;;;;;;;
KWT_ADJ;Kuwaiti;;;;;;;;;;;;;
KTI;Kutai;;;;;;;;;;;;;
KTI_ADJ;Kutain;;;;;;;;;;;;;
KTI_conservative;Royal Faction;;;;;;;;;;;;;
KTI_liberal;The Liberal Faction;;;;;;;;;;;;;
KTI_reactionary;The Nationalist Faction;;;;;;;;;;;;;
KTI_anarcho_liberal;The Radical Faction;;;;;;;;;;;;;
KTI_socialist;The Socialist Faction;;Kuomintang Chiang;;;;;;;;;;;
KTI_communist;The Communist Faction;;;;;;;;;;;;;
KTI_fascist;The Fascist Faction;;;;;;;;;;;;;
KYR;Kyrgyzstan;;;;;;;;;;;;;
KYR_ADJ;Kyrgyz;;;;;;;;;;;;;
KYR_conservative;Royal Faction;Suomalainen puolue;;;;;;;;;;;;
KYR_liberal;The Liberal Faction;Svenska partiet;;;;;;;;;;;;
KYR_reactionary;The Nationalist Faction;Nuorsuomalaiset;;;;;;;;;;;;
KYR_anarcho_liberal;The Radical Faction;Edistyspuolue;;;;;;;;;;;;
KYR_socialist;The Socialist Faction;Kokoomus;;;;;;;;;;;;
KYR_communist;The Communist Faction;Sosiaalidemokraatit;;;;;;;;;;;;
KYR_fascist;The Fascist Faction;Aktivistinen vastustuspuolue;;;;;;;;;;;;
LAN;Lanfang;Punakaarti;Suomalainen puolue;;Suomalainen puolue;;;;;;;;;
LAN_ADJ;Lanfang;Fascistes;Svenska partiet;;Svenska partiet;;;;;;;;;
LAN_conservative;Conservative Kongsi;;Nuorsuomalaiset;;Nuorsuomalaiset;;;;;;;;;
LAN_liberal;Liberal Kongsi;;Edistyspuolue;;Edistyspuolue;;;;;;;;;
LAN_reactionary;Nationalist Kongsi;;Kokoomus;;Kokoomus;;;;;;;;;
LAN_anarcho_liberal;Radical Kongsi;;Sosiaalidemokraatit;;Sosiaalidemokraatit;;;;;;;;;
LAN_socialist;Socialist Kongsi;;Aktivistinen vastustuspuolue;;Aktivistinen vastustuspuolue;;;;;;;;;
LAN_communist;The Communist Kongsi;;Punakaarti;;Punakaarti;;;;;;;;;
LAN_fascist;Fascist Kongsi;;Faschisten;;Fascistas;;;;;;;;;
LBY;Libya;;;;;;;;;;;;;
LBY_ADJ;Libyan;;;;;;;;;;;;;
LBN;Lebanon;;;;;;;;;;;;;
